Time,Mode,FrontLL,FrontL,FrontC,FrontR,FrontRR,State0,State1,Action,Reward
42658.0,train,217.29747009277344,92.8058090209961,5.845229625701904,54.12019729614258,14.123123168945312,collision,FOL,forward,-10.0
44116.0,train,15.027254104614258,59.71677780151367,5.842679023742676,52.25577545166016,5.888807773590088,safe,NFO,right,1.0
44976.0,train,27.252513885498047,54.30076217651367,5.844326496124268,52.266483306884766,5.890861511230469,safe,NFO,right,1.0
45824.0,train,11.69815158843994,52.22817611694336,5.837092876434326,52.230865478515625,35.916160583496094,safe,NFO,right,1.0
46574.0,train,5.924793720245361,52.267704010009766,5.84527587890625,64.66355895996094,39.07216644287109,tight,NFO,right,-1.0
47323.0,train,11.673171997070312,52.2535285949707,5.842411041259766,52.254878997802734,35.74907684326172,safe,NFO,left,1.0
48077.0,train,5.925352573394775,52.271480560302734,5.846037864685059,64.55937957763672,38.92946243286133,tight,NFO,right,-1.0
48828.0,train,5.921271324157715,52.94565963745117,5.840996742248535,69.09225463867188,75.35198974609375,tight,NFO,forward,0.5
49582.0,train,8.070347785949707,54.69113540649414,5.842867374420166,56.44238662719727,182.525619506836,collision,NFO,forward,-10.0
50957.0,train,15.027254104614258,59.71677780151367,5.842679023742676,52.25577545166016,5.888807773590088,safe,NFO,right,1.0
51636.0,train,5.924780368804932,55.47725677490234,17.16839027404785,52.26863479614258,5.890722274780273,safe,NFO,left,1.0
52493.0,train,5.924916744232178,64.58294677734375,27.45054054260254,52.2695198059082,7.96195125579834,tight,NFO,forward,0.5
53090.0,train,19.187286376953125,88.84434509277344,56.57186508178711,52.24742126464844,10.523547172546388,close,FOL,forward,-4.5
53851.0,train,141.23597717285156,281.42742919921875,229.75341796875,52.25539779663086,10.532478332519531,collision,FOL,forward,-10.0
55164.0,train,15.030622482299805,59.71735763549805,5.842008113861084,52.25283432006836,5.888524055480957,safe,NFO,right,1.0
56022.0,train,29.668262481689453,64.4671401977539,5.839040756225586,52.965633392333984,5.886149883270264,tight,NFO,forward,0.5
56711.0,train,5.924007415771484,64.56863403320312,19.6455078125,52.26432800292969,7.910464286804199,tight,NFO,left,-1.0
57404.0,train,29.574108123779297,64.42206573486328,5.845617771148682,53.00032424926758,5.890831470489502,tight,NFO,right,-1.0
58168.0,train,41.03401947021485,52.26469421386719,5.844879627227783,52.267208099365234,5.890726566314697,safe,NFO,right,1.0
58932.0,train,42.25674819946289,52.26820755004883,8.285479545593262,53.13835144042969,5.890719413757324,safe,NFO,forward,7.0
59436.0,train,5.924598693847656,52.26676940917969,13.377604484558104,52.26855850219727,5.890852928161621,safe,NFO,right,1.0
60191.0,train,42.662410736083984,52.26856231689453,8.275073051452637,53.14030456542969,5.890805721282959,safe,NFO,left,1.0
60953.0,train,5.922106742858887,52.250282287597656,13.362433433532717,52.25283432006836,5.88857889175415,safe,NFO,right,1.0
61613.0,train,5.924362182617188,53.06145095825195,19.14236831665039,52.26731491088867,5.890682697296143,safe,NFO,forward,7.0
62292.0,train,12.057181358337402,52.26567840576172,12.080246925354004,54.37727355957031,5.890462398529053,safe,NFO,left,1.0
62900.0,train,5.923946380615234,52.26161956787109,14.579238891601562,57.47330474853516,5.889604568481445,safe,NFO,forward,7.0
63506.0,train,25.88451766967773,52.158721923828125,5.822113990783691,59.56003189086914,15.873065948486328,safe,NFO,left,1.0
64366.0,train,5.923986434936523,52.26138687133789,5.843857765197754,61.40669631958008,40.30812072753906,tight,NFO,forward,0.5
65048.0,train,5.921860694885254,52.2474365234375,5.841152191162109,65.31000518798828,79.67475891113281,tight,NFO,forward,0.5
65818.0,train,5.921123504638672,52.246055603027344,14.493825912475586,85.16615295410156,37.70912170410156,close,FOR,right,-5.5
66416.0,train,5.924450397491455,52.26493453979492,21.51740264892578,135.40635681152344,200.5076904296875,collision,FOR,forward,-10.0
67814.0,train,5.924173355102539,64.65888214111328,27.59882926940918,52.265899658203125,7.976541996002197,tight,NFO,forward,0.5
68423.0,train,5.923807144165039,52.73167419433594,44.43342208862305,52.26577377319336,5.890533924102783,safe,NFO,left,1.0
69113.0,train,5.9246110916137695,58.460208892822266,92.68399810791016,65.60769653320312,5.890598773956299,close,FOR,forward,-4.5
69952.0,train,5.92527437210083,52.27095413208008,54.20048904418945,104.22059631347656,24.02873992919922,collision,FOR,left,-10.0
70703.0,train,5.92532205581665,52.27119827270508,5.845935821533203,90.60279083251952,104.30479431152344,collision,FOR,left,-10.0
71397.0,train,9.04530429840088,52.25361251831055,5.842759132385254,64.90442657470703,87.84000396728516,close,NFO,left,-6.0
72418.0,train,5.925122261047363,52.26947021484375,5.845508098602295,90.56915283203124,103.7465362548828,collision,FOR,right,-10.0
73207.0,train,9.067131996154783,52.26211929321289,5.844368934631348,64.79051208496094,87.33180236816406,close,NFO,left,-6.0
73982.0,train,5.924124717712402,52.26264953613281,5.844160079956055,90.16371154785156,103.26246643066406,collision,FOR,right,-10.0
74769.0,train,5.922743797302246,52.25434112548828,5.8425493240356445,162.83462524414062,221.4398956298828,collision,FOR,forward,-10.0
76159.0,train,15.027254104614258,59.71677780151367,5.842679023742676,52.25577545166016,5.888807773590088,safe,NFO,right,1.0
76772.0,train,27.26029586791992,54.31026458740234,5.845712184906006,52.2710189819336,5.891184329986572,safe,NFO,right,1.0
77559.0,train,15.011791229248049,59.678524017333984,5.842774391174316,52.25690460205078,5.889028549194336,safe,NFO,left,1.0
78354.0,train,5.922201633453369,55.47073745727539,17.157033920288086,52.24918746948242,5.887783527374268,safe,NFO,left,1.0
79051.0,train,5.859447002410889,51.83189010620117,25.80292701721192,51.83301544189453,5.824954032897949,safe,NFO,left,1.0
79834.0,train,5.9241557121276855,52.26411437988281,42.986724853515625,56.61245727539063,5.890462398529053,safe,NFO,forward,7.0
80603.0,train,5.925204277038574,52.27043151855469,13.864256858825684,69.03009033203125,7.434384346008301,tight,NFO,left,-1.0
81368.0,train,5.92500114440918,52.26759338378906,42.7720832824707,56.5887565612793,5.89008903503418,safe,NFO,right,1.0
82138.0,train,5.925268650054932,52.27086639404297,13.846036911010742,68.97802734375,7.427297115325928,tight,NFO,left,-1.0
82895.0,train,5.924570560455322,52.26670837402344,21.32582664489746,92.63525390625,65.47582244873047,close,FOR,forward,-4.5
83575.0,train,5.923275947570801,52.25623321533203,44.45140075683594,209.5533447265625,211.17530822753903,collision,FOR,forward,-10.0
84868.0,train,15.030622482299805,59.71735763549805,5.842008113861084,52.25283432006836,5.888524055480957,safe,NFO,right,1.0
85650.0,train,29.67681884765625,64.47566986083984,5.83949089050293,52.966922760009766,5.88623571395874,tight,NFO,forward,0.5
86531.0,train,71.31991577148438,73.63545227050781,5.842472076416016,53.97948455810547,8.398869514465332,tight,NFO,forward,0.5
87309.0,train,59.92549514770508,52.26738357543945,8.036276817321777,53.89533615112305,5.890712738037109,safe,NFO,right,1.0
88174.0,train,5.922426700592041,52.2522087097168,12.977540969848633,52.25433349609375,5.888769626617432,safe,NFO,right,1.0
88851.0,train,5.921999931335449,52.25104904174805,18.57982063293457,52.25566101074219,5.889159679412842,safe,NFO,forward,7.0
89609.0,train,5.921091556549072,55.60967254638672,8.512073516845703,52.25090789794922,11.59529972076416,safe,NFO,right,1.0
90362.0,train,14.936033248901367,55.09679412841797,5.792435646057129,53.56776428222656,43.09636306762695,safe,NFO,right,1.0
91118.0,train,23.79454040527344,54.73350524902344,5.8427019119262695,52.25556182861328,37.8603744506836,safe,NFO,forward,7.0
91792.0,train,35.21803283691406,53.76130294799805,5.844656467437744,52.26751327514648,27.925376892089844,safe,NFO,forward,7.0
92539.0,train,15.473238945007324,52.26612091064453,5.844992160797119,56.983192443847656,73.85189819335938,tight,NFO,right,-1.0
93305.0,train,5.925483703613281,52.27278518676758,5.846335887908936,80.90872192382812,93.42742156982422,close,FOR,right,-5.5
94072.0,train,15.488066673278809,52.26995849609375,5.845809459686279,56.97827911376953,73.76073455810547,tight,NFO,left,-1.0
94758.0,train,35.157432556152344,53.70830154418945,5.836393356323242,52.22449493408203,28.13150978088379,safe,NFO,left,1.0
95541.0,train,39.7677001953125,52.26241683959961,5.844161510467529,52.26271438598633,5.8898115158081055,safe,NFO,forward,7.0
96302.0,train,48.96701049804688,61.95157623291016,5.843491077423096,52.2608757019043,5.88969612121582,tight,NFO,left,-1.0
97062.0,train,11.502795219421388,71.20675659179688,18.59346389770508,52.26129531860352,5.8897318840026855,tight,NFO,left,-1.0
97824.0,train,48.22769927978516,61.96990203857422,5.8380656242370605,52.23251724243164,5.885247230529785,tight,NFO,right,-1.0
98629.0,train,39.874053955078125,52.18772888183594,5.828683853149414,52.19115447998047,5.879268646240234,safe,NFO,right,1.0
99225.0,train,27.886802673339844,52.245635986328125,5.840493679046631,52.24574279785156,5.887200832366943,safe,NFO,forward,7.0
99979.0,train,5.920166492462158,52.237117767333984,5.838785648345947,52.23771286010742,5.886049747467041,safe,NFO,right,1.0
100562.0,train,5.920856475830078,52.24277877807617,5.840188503265381,52.24532318115234,5.887348175048828,safe,NFO,forward,7.0
101307.0,train,5.921313285827637,52.24571228027344,5.840982437133789,52.2485580444336,5.887908458709717,safe,NFO,left,1.0
102045.0,train,5.924588680267334,52.26763534545898,5.845386028289795,52.269866943359375,5.891010761260986,safe,NFO,right,1.0
102791.0,train,5.921817779541016,52.2466926574707,5.840859889984131,52.24549865722656,5.887170791625977,safe,NFO,left,1.0
103451.0,train,5.925415992736816,52.27277755737305,5.846351146697998,52.27414321899414,5.891575813293457,safe,NFO,right,1.0
104115.0,train,5.924830913543701,52.26852035522461,5.845431804656982,52.26931381225586,5.89081621170044,safe,NFO,left,1.0
104780.0,train,5.92408561706543,52.26322555541992,5.844289302825928,52.26362991333008,5.8899407386779785,safe,NFO,right,1.0
105525.0,train,5.923858642578125,52.26129913330078,5.843897819519043,52.26136779785156,5.889593124389648,safe,NFO,forward,7.0
106270.0,train,5.922243595123291,53.6321907043457,5.841916561126709,52.25181579589844,5.888291835784912,safe,NFO,forward,7.0
107018.0,train,5.922031879425049,52.25232696533203,10.02422046661377,52.25802993774414,5.88951587677002,safe,NFO,left,1.0
107701.0,train,5.92310905456543,52.25917053222656,7.189858913421631,52.96077728271485,5.89033317565918,safe,NFO,left,1.0
108533.0,train,5.923710346221924,52.2615852355957,8.482279777526855,54.11057662963867,5.890036106109619,safe,NFO,forward,7.0
109284.0,train,5.91082239151001,52.17495346069336,5.825498580932617,54.87034606933594,8.649901390075684,safe,NFO,left,1.0
110034.0,train,23.398759841918945,52.25931167602539,5.843617916107178,52.2606315612793,14.087793350219728,safe,NFO,left,1.0
110622.0,train,10.25539493560791,52.25478363037109,5.842543601989746,52.25601577758789,12.645610809326172,safe,NFO,forward,7.0
111289.0,train,5.924535751342773,52.2663459777832,5.845135688781738,54.49520111083984,15.94025993347168,safe,NFO,right,1.0
112124.0,train,5.921058177947998,52.244266510009766,5.840776920318604,55.59492874145508,5.887943267822266,safe,NFO,right,1.0
112876.0,train,5.921521186828613,52.24635314941406,10.141904830932615,58.661376953125,12.496587753295898,safe,NFO,forward,7.0
113546.0,train,5.9241437911987305,52.93619155883789,22.90338134765625,54.48074722290039,5.890141010284424,safe,NFO,right,1.0
114212.0,train,5.923382759094238,56.85693740844727,21.474315643310547,52.25797653198242,5.889087677001953,safe,NFO,right,1.0
114956.0,train,5.923118114471436,52.929141998291016,22.808164596557617,54.45330810546875,5.888646602630615,safe,NFO,left,1.0
115538.0,train,5.92108964920044,54.74742889404297,36.157814025878906,60.188419342041016,8.132436752319336,tight,NFO,forward,0.5
116330.0,train,5.923839569091797,52.92695236206055,16.70146369934082,66.52394104003906,26.268943786621094,tight,NFO,left,-1.0
117114.0,train,5.92537784576416,53.98818588256836,21.35041236877441,87.73094177246094,63.47311401367188,close,FOR,forward,-4.5
118206.0,train,5.922008991241455,52.25123596191406,16.878501892089844,73.23351287841797,78.86629486083984,tight,NFO,left,-1.0
118960.0,train,5.871349334716797,53.6202278137207,21.20887565612793,87.30152130126953,63.28800582885742,close,FOR,right,-5.5
119712.0,train,5.9218621253967285,56.50959014892578,31.96686553955078,207.8307647705078,166.9581298828125,collision,FOR,forward,-10.0
124344.0,train,5.924153327941895,52.264122009277344,25.952392578125,52.26601409912109,5.890408992767334,safe,NFO,left,1.0
125152.0,train,5.924541473388672,55.49633407592773,17.210752487182617,52.265357971191406,5.89017391204834,safe,NFO,right,1.0
125997.0,train,5.922863960266113,52.25602340698242,25.86330795288086,52.25915145874024,5.889492511749268,safe,NFO,left,1.0
126775.0,train,5.924923896789551,52.26813507080078,43.15510559082031,56.646480560302734,5.890565872192383,safe,NFO,forward,7.0
127558.0,train,5.922946453094482,52.256813049316406,13.913928031921388,69.15575408935547,7.450892925262451,tight,NFO,left,-1.0
128450.0,train,5.925314426422119,52.27031707763672,42.93521118164063,56.61771774291992,5.890706539154053,safe,NFO,right,1.0
129225.0,train,5.922149658203125,52.25019454956055,88.08335876464844,76.54608154296875,5.888341426849365,close,FOR,forward,-4.5
129986.0,train,5.913550853729248,84.49212646484375,97.81129455566406,52.19524383544922,7.967091083526611,close,FOL,right,-3.0
130759.0,train,5.924320697784424,52.264442443847656,87.64620208740234,76.39534759521484,5.890144348144531,close,FOR,left,-3.0
131541.0,train,5.923099517822266,101.2535171508789,295.4456481933594,300.05670166015625,20.277069091796875,collision,FOR,forward,-10.0
132962.0,train,5.924159049987793,52.264156341552734,25.948575973510746,52.26604080200195,5.890412330627441,safe,NFO,left,1.0
133724.0,train,5.925267696380615,52.27069854736328,10.2240571975708,57.79579544067383,5.891005516052246,safe,NFO,left,1.0
134476.0,train,5.923006534576416,52.25408554077149,13.311450958251951,67.5656967163086,15.614603996276855,tight,NFO,forward,0.5
135236.0,train,5.922329425811768,52.25265884399414,5.842464923858643,61.7509765625,44.372196197509766,tight,NFO,left,-1.0
136008.0,train,5.924283027648926,52.263771057128906,5.844316482543945,58.63313674926758,68.9619140625,tight,NFO,forward,0.5
136768.0,train,5.924775123596191,52.268028259277344,5.845362186431885,52.2691650390625,95.6250991821289,close,NFO,forward,-4.5
137516.0,train,5.925451278686523,52.27211380004883,5.846161842346191,52.272579193115234,5.891271591186523,safe,NFO,left,1.0
138115.0,train,5.921741485595703,52.24771881103516,10.710620880126951,52.24896240234375,5.887774467468262,safe,NFO,forward,7.0
138785.0,train,5.925004482269287,52.26878356933594,14.601804733276367,53.16961288452149,5.890634059906006,safe,NFO,forward,7.0
139839.0,train,5.924977779388428,52.26833724975586,19.165069580078125,54.754180908203125,5.890482425689697,safe,NFO,forward,7.0
140687.0,train,5.924579620361328,52.26596832275391,5.8448591232299805,58.624053955078125,12.827937126159668,safe,NFO,left,1.0
141355.0,train,5.92195463180542,52.24948120117188,5.841689586639404,53.60125732421875,24.761058807373047,safe,NFO,left,1.0
142108.0,train,12.164801597595217,52.25526809692383,5.842465400695801,52.25274658203125,14.204004287719728,safe,NFO,left,1.0
142858.0,train,31.09476089477539,54.425662994384766,5.845329284667969,52.26862335205078,5.8906731605529785,safe,NFO,left,1.0
143613.0,train,35.66957092285156,52.24628829956055,5.841151714324951,52.24928283691406,5.888043880462647,safe,NFO,forward,7.0
144449.0,train,22.533105850219727,52.24325942993164,5.840354919433594,52.244590759277344,5.887215614318848,safe,NFO,forward,7.0
145123.0,train,5.923314571380615,52.260379791259766,5.844152927398682,52.26526641845703,5.890530586242676,safe,NFO,forward,7.0
145890.0,train,52.53688049316406,52.25751876831055,5.843241214752197,52.25927734375,5.889398097991943,safe,NFO,left,1.0
146605.0,train,85.39769744873047,65.28688049316406,5.846016883850098,52.27238082885742,5.891313076019287,close,NFO,left,-6.0
147580.0,train,52.67130279541016,52.272090911865234,5.84613847732544,52.27275848388672,5.891317367553711,safe,NFO,right,1.0
148518.0,train,5.923948287963867,52.26151657104492,5.84386157989502,52.260860443115234,5.8894572257995605,safe,NFO,right,1.0
149653.0,train,5.859821796417236,51.83331298828125,5.752936363220215,51.83226013183594,5.824695110321045,safe,NFO,right,1.0
150483.0,train,5.922812461853027,52.255367279052734,5.842909812927246,52.25773239135742,5.889224052429199,safe,NFO,forward,7.0
151217.0,train,5.924279689788818,52.26390838623047,12.838685035705566,52.26416778564453,5.890042304992676,safe,NFO,forward,7.0
151810.0,train,5.924526214599609,53.6783447265625,8.338032722473145,52.26611328125,5.890320777893066,safe,NFO,right,1.0
152561.0,train,5.920527935028076,55.03212356567383,9.35524082183838,52.23759078979492,5.88608980178833,safe,NFO,forward,7.0
153313.0,train,11.502727508544922,55.237892150878906,5.845217227935791,52.26789474487305,5.890594959259033,safe,NFO,right,1.0
153986.0,train,17.758771896362305,56.745941162109375,15.10512638092041,52.27147674560547,5.891167163848877,safe,NFO,forward,7.0
154652.0,train,5.923608779907227,57.619239807128906,15.882450103759766,54.50453186035156,5.890570640563965,safe,NFO,left,1.0
155402.0,train,10.723514556884766,63.92143249511719,19.08524513244629,56.23159790039063,12.121251106262209,tight,NFO,forward,0.5
156081.0,train,33.51493453979492,59.432735443115234,18.546018600463867,54.66337203979492,5.889315605163574,safe,NFO,right,1.0
156838.0,train,58.86820602416992,59.42848205566406,24.906782150268555,56.585636138916016,8.32542610168457,safe,NFO,forward,7.0
157582.0,train,32.27348327636719,73.93933868408203,24.545560836791992,58.03197479248047,18.107227325439453,tight,NFO,left,-1.0
158254.0,train,58.63804244995117,59.37844467163086,24.818016052246094,56.55062484741211,8.305512428283691,safe,NFO,right,1.0
159024.0,train,64.74317932128906,64.20039367675781,40.62429428100586,59.80489730834961,14.978089332580566,tight,NFO,forward,0.5
159851.0,train,62.56675338745117,82.63699340820312,80.65067291259766,71.7629165649414,26.49660873413086,close,FOL,forward,-4.5
160615.0,train,111.13409423828124,75.26667022705078,79.33783721923828,83.06725311279297,48.75593948364258,collision,FOL,left,-10.0
161375.0,train,62.16820907592773,82.25119018554688,79.8666763305664,71.47981262207031,26.2204647064209,close,FOL,right,-3.0
162151.0,train,68.65705871582031,89.0440673828125,64.83197021484375,60.45613861083984,10.244440078735352,close,FOL,right,-3.0
162921.0,train,81.3259048461914,84.2409896850586,41.785152435302734,54.15834426879883,5.878795146942139,close,FOL,right,-3.0
163708.0,train,68.35808563232422,88.91549682617188,64.74868774414062,60.57890701293945,10.27793025970459,close,FOL,left,-5.5
164451.0,train,62.1860466003418,81.77423858642578,79.25294494628906,71.38926696777344,26.23387718200684,close,FOL,left,-5.5
165413.0,train,122.2701644897461,195.6810302734375,240.8513336181641,134.3688201904297,62.3972282409668,collision,FOL,forward,-10.0
166939.0,train,5.924159049987793,52.264156341552734,25.948575973510746,52.26604080200195,5.890412330627441,safe,NFO,left,1.0
167753.0,train,5.923467636108398,52.25872039794922,43.28773498535156,56.65464019775391,5.889385223388672,safe,NFO,forward,7.0
168940.0,train,5.922786712646484,62.184906005859375,37.38063430786133,52.25714874267578,5.889176368713379,tight,NFO,right,-1.0
169741.0,train,18.82016944885254,87.0792236328125,78.90116882324219,52.263427734375,8.204392433166504,close,FOL,forward,-4.5
170546.0,train,112.33885192871094,257.6457214355469,399.56884765625,52.26458358764648,8.224936485290527,collision,FOL,forward,-10.0
172171.0,train,5.924159049987793,52.264156341552734,25.948575973510746,52.26604080200195,5.890412330627441,safe,NFO,left,1.0
172871.0,train,5.925258636474609,52.270633697509766,10.224068641662598,57.79587936401367,5.890995025634766,safe,NFO,left,1.0
173641.0,train,5.921916961669922,52.248512268066406,25.9163761138916,52.24990081787109,5.888002395629883,safe,NFO,right,1.0
174527.0,train,5.923961162567139,52.26335906982422,10.218805313110352,57.786766052246094,5.890532493591309,safe,NFO,left,1.0
175306.0,train,5.922956943511963,52.25463104248047,25.86994171142578,52.254032135009766,5.888433456420898,safe,NFO,right,1.0
176006.0,train,5.925268650054932,52.27070236206055,10.20452880859375,57.75736999511719,5.891005992889404,safe,NFO,left,1.0
176787.0,train,11.36795425415039,52.27097702026367,5.845888137817383,57.03498077392578,22.66568946838379,safe,NFO,left,1.0
177558.0,train,5.924395561218262,52.26431655883789,10.20001220703125,57.73790740966797,5.8899359703063965,safe,NFO,right,1.0
178425.0,train,11.538002967834473,52.261024475097656,5.84410572052002,57.00532913208008,22.61191177368164,safe,NFO,left,1.0
179302.0,train,42.98115158081055,52.27226638793945,5.846220970153809,52.27275085449219,20.60866355895996,safe,NFO,left,1.0
180078.0,train,39.85026168823242,52.25470352172852,5.842471599578857,52.25312805175781,19.079790115356445,safe,NFO,forward,7.0
180849.0,train,15.62393856048584,52.26887512207031,5.845408916473389,52.26860046386719,5.890623092651367,safe,NFO,forward,7.0
181444.0,train,76.64596557617188,54.48550796508789,5.708568572998047,51.62530517578125,5.793741703033447,tight,NFO,left,-1.0
182305.0,train,57.22014999389648,52.24080657958984,5.839813232421875,52.2412109375,5.886656284332275,safe,NFO,forward,7.0
183082.0,train,5.923038959503174,52.25491714477539,5.842583179473877,53.08200454711914,8.305845260620117,safe,NFO,forward,7.0
183872.0,train,5.921515941619873,52.2486457824707,5.841858386993408,53.79682922363281,14.020209312438965,safe,NFO,forward,7.0
184791.0,train,5.922689914703369,52.252689361572266,5.842125415802002,53.17778396606445,19.574302673339844,safe,NFO,forward,7.0
185588.0,train,5.851561069488525,51.77900695800781,5.741502285003662,56.27999877929688,10.319299697875977,safe,NFO,right,1.0
186340.0,train,5.921831607818604,52.24578475952149,5.840595722198486,58.73726272583008,16.8930606842041,safe,NFO,forward,7.0
187105.0,train,5.924282073974609,52.26290130615234,13.875184059143066,57.28899002075195,5.889342308044434,safe,NFO,right,1.0
187877.0,train,5.924898147583008,52.26858139038086,5.845459461212158,58.68080139160156,16.873624801635742,safe,NFO,left,1.0
188629.0,train,5.924625873565674,52.266639709472656,5.845031261444092,60.0114631652832,38.247657775878906,tight,NFO,forward,0.5
189299.0,train,5.922208786010742,52.24912643432617,5.841380596160889,52.24814987182617,33.39484405517578,safe,NFO,left,1.0
190136.0,train,5.924675464630127,52.26677703857422,5.845075607299805,52.267189025878906,24.261240005493164,safe,NFO,forward,7.0
190888.0,train,10.423891067504885,52.26865005493164,5.845364093780518,52.26814651489258,5.8905768394470215,safe,NFO,forward,7.0
191551.0,train,13.86651611328125,53.692291259765625,14.713171005249023,52.2536735534668,5.888729095458984,safe,NFO,forward,7.0
