step,phase,action,reward,red_distance,green_distance,alignment,collision,done_reason
127,1,1,-0.1,-1.0,0.41422337,0.0,,
128,1,2,-1.1,-1.0,-1.0,0.0,,
129,1,1,-1.1,-1.0,0.41460583,0.0,,
130,1,2,-1.1,-1.0,-1.0,0.0,,
131,1,0,-0.6,-1.0,-1.0,0.0,,
132,1,0,-0.6,-1.0,-1.0,0.0,,
133,1,2,-0.1,-1.0,-1.0,0.0,,
134,1,0,-0.6,-1.0,-1.0,0.0,,
135,1,1,-0.1,-1.0,-1.0,0.0,,
136,1,1,0.9,-1.0,-1.0,0.0,,
137,1,2,-0.1,-1.0,-1.0,0.0,,
138,1,1,-1.1,-1.0,-1.0,0.0,,
139,1,2,-1.1,-1.0,-1.0,0.0,,
140,1,2,0.9,-1.0,-1.0,0.0,,
141,1,1,-0.1,-1.0,-1.0,0.0,,
142,1,2,-1.1,-1.0,-1.0,0.0,,
143,1,0,-0.6,-1.0,-1.0,0.0,,
144,1,2,-0.1,-1.0,-1.0,0.0,,
145,1,2,0.9,-1.0,-1.0,0.0,,
146,1,2,0.9,-1.0,-1.0,0.0,,
147,1,1,-0.1,-1.0,-1.0,0.0,,
148,1,2,-1.1,-1.0,-1.0,0.0,,
149,1,2,0.9,-1.0,-1.0,0.0,,
150,1,1,-0.1,-1.0,-1.0,0.0,,
151,1,0,-0.6,-1.0,-1.0,0.0,,
152,1,2,-0.1,-1.0,-1.0,0.0,,
153,1,2,0.9,-1.0,-1.0,0.0,,
154,1,2,0.9,-1.0,-1.0,0.0,,
155,1,0,-0.6,-1.0,-1.0,0.0,,
156,1,2,-0.1,-1.0,-1.0,0.0,,
157,1,2,0.9,-1.0,-1.0,0.0,,
158,1,1,-0.1,-1.0,-1.0,0.0,,
159,1,1,0.9,-1.0,-1.0,0.0,,
160,1,2,-0.1,-1.0,-1.0,0.0,,
161,1,2,0.9,-1.0,-1.0,0.0,,
162,1,1,-0.1,-1.0,-1.0,0.0,,
163,1,2,-1.1,-1.0,-1.0,0.0,,
164,1,2,0.9,-1.0,-1.0,0.0,,
165,1,2,0.9,-1.0,-1.0,0.0,,
166,1,2,0.9,-1.0,-1.0,0.0,,
167,1,0,-0.6,-1.0,-1.0,0.0,,
168,1,2,-0.1,-1.0,-1.0,0.0,,
169,1,2,0.9,-1.0,-1.0,0.0,,
170,1,2,0.9,-1.0,-1.0,0.0,,
171,1,0,-0.6,-1.0,-1.0,0.0,,
172,1,2,-0.1,-1.0,-1.0,0.0,,
173,1,2,0.9,-1.0,-1.0,0.0,,
174,1,0,-0.6,-1.0,-1.0,0.0,,
175,1,1,-0.1,-1.0,-1.0,0.0,,
176,1,2,-0.1,-1.0,-1.0,0.0,,
177,1,2,0.9,-1.0,-1.0,0.0,,
178,1,1,-0.1,-1.0,-1.0,0.0,,
179,1,2,-1.1,-1.0,-1.0,0.0,,
180,1,0,-0.6,-1.0,-1.0,0.0,,
181,1,2,-0.1,-1.0,-1.0,0.0,,
182,1,1,-0.1,-1.0,-1.0,0.0,,
183,1,2,-1.1,-1.0,-1.0,0.0,,
184,1,2,0.9,-1.0,-1.0,0.0,,
185,1,2,0.9,-1.0,-1.0,0.0,,
186,1,1,-0.1,-1.0,-1.0,0.0,,
187,1,0,-0.6,-1.0,-1.0,0.0,,
188,1,2,-0.1,-1.0,-1.0,0.0,,
189,1,2,0.9,-1.0,-1.0,0.0,,
190,1,2,0.9,-1.0,-1.0,0.0,,
191,1,2,0.9,-1.0,-1.0,0.0,,
192,1,2,0.9,-1.0,-1.0,0.0,,
193,1,2,0.9,-1.0,-1.0,0.0,,
194,1,2,0.9,-1.0,-1.0,0.0,,
195,1,2,0.9,-1.0,-1.0,0.0,,
196,1,2,0.9,-1.0,-1.0,0.0,,
197,1,2,3.5737826466560363,0.39414972,-1.0,0.12890625,,
198,1,0,3.0357820332050323,0.42362484,-1.0,0.05078125,,
199,1,2,4.610143059492112,0.36656514,-1.0,0.30859375,,
200,1,2,5.9136774182319645,0.34413952,-1.0,0.546875,,max_steps
0,1,2,4.232716912031174,0.38736287,-1.0,0.25390625,,
1,1,2,5.357828938961029,0.36546546,-1.0,0.45703125,,
2,1,2,6.367649191617966,0.3510014,-1.0,0.64453125,,
3,1,2,7.407025748491288,0.34234485,-1.0,0.84375,,
4,1,2,7.944851571321488,0.34024844,-1.0,0.94921875,,
5,1,2,6.863618695735932,0.3455575,0.41909665,0.73828125,,
6,1,2,5.69453393816948,0.36062446,-1.0,0.51953125,,
7,1,2,4.430286341905594,0.38300523,-1.0,0.2890625,,
8,1,2,3.1255004346370696,0.41349366,-1.0,0.05859375,,
9,1,2,0.9,-1.0,-1.0,0.0,,
10,1,0,-0.6,-1.0,0.38201177,0.0,,
11,1,1,2.859582060575485,0.41980234,0.35627097,0.01171875,,
12,1,2,-0.1,-1.0,-1.0,0.0,,
13,1,2,0.9,-1.0,-1.0,0.0,,
14,1,2,0.9,-1.0,0.36783284,0.0,,
15,1,0,-0.6,-1.0,0.39731097,0.0,,
16,1,1,-0.1,-1.0,0.35771775,0.0,,
17,1,2,-0.1,-1.0,0.3696769,0.0,,
18,1,2,0.9,-1.0,0.39041772,0.0,,
19,1,2,0.9,-1.0,0.41742304,0.0,,
20,1,2,0.9,-1.0,-1.0,0.0,,
21,1,2,0.9,-1.0,-1.0,0.0,,
22,1,2,0.9,-1.0,-1.0,0.0,,
23,1,2,0.9,-1.0,-1.0,0.0,,
24,1,2,0.9,-1.0,-1.0,0.0,,
25,1,2,0.9,-1.0,-1.0,0.0,,
26,1,1,-0.1,-1.0,-1.0,0.0,,
27,1,2,-1.1,-1.0,-1.0,0.0,,
28,1,1,-1.1,-1.0,-1.0,0.0,,
29,1,2,-1.1,-1.0,-1.0,0.0,,
30,1,2,0.9,-1.0,-1.0,0.0,,
31,1,1,-0.1,-1.0,-1.0,0.0,,
32,1,2,-1.1,-1.0,-1.0,0.0,,
33,1,2,0.9,-1.0,-1.0,0.0,,
34,1,0,-0.6,-1.0,-1.0,0.0,,
35,1,2,-0.1,-1.0,-1.0,0.0,,
36,1,2,0.9,-1.0,-1.0,0.0,,
37,1,2,0.9,-1.0,-1.0,0.0,,
38,1,2,0.9,-1.0,-1.0,0.0,,
39,1,0,-0.6,-1.0,-1.0,0.0,,
40,1,2,-0.1,-1.0,-1.0,0.0,,
41,1,2,0.9,-1.0,-1.0,0.0,,
42,1,2,0.9,-1.0,-1.0,0.0,,
43,1,2,0.9,-1.0,-1.0,0.0,,
44,1,2,0.9,-1.0,-1.0,0.0,,
45,1,2,0.9,-1.0,-1.0,0.0,,
46,1,2,0.9,-1.0,-1.0,0.0,,
47,1,1,-0.1,-1.0,-1.0,0.0,,
48,1,2,-1.1,-1.0,-1.0,0.0,,
49,1,2,0.9,-1.0,-1.0,0.0,,
50,1,2,0.9,-1.0,-1.0,0.0,,
51,1,1,-0.1,-1.0,-1.0,0.0,,
52,1,2,-1.1,-1.0,-1.0,0.0,,
53,1,2,0.9,-1.0,-1.0,0.0,,
54,1,2,0.9,-1.0,-1.0,0.0,,
55,1,2,0.9,-1.0,-1.0,0.0,,
56,1,2,0.9,-1.0,-1.0,0.0,,
57,1,2,0.9,-1.0,-1.0,0.0,,
58,1,1,-0.1,-1.0,-1.0,0.0,,
59,1,0,-0.6,-1.0,-1.0,0.0,,
60,1,0,-0.6,-1.0,-1.0,0.0,,
61,1,2,-0.1,-1.0,-1.0,0.0,,
62,1,2,0.9,-1.0,-1.0,0.0,,
63,1,2,0.9,-1.0,-1.0,0.0,,
64,1,2,0.9,-1.0,-1.0,0.0,,
65,1,1,-0.1,-1.0,-1.0,0.0,,
66,1,2,-1.1,-1.0,-1.0,0.0,,
67,1,1,-1.1,-1.0,-1.0,0.0,,
68,1,2,-1.1,-1.0,-1.0,0.0,,
69,1,2,0.9,-1.0,-1.0,0.0,,
70,1,2,0.9,-1.0,-1.0,0.0,,
71,1,2,0.9,-1.0,-1.0,0.0,,
72,1,2,0.9,-1.0,-1.0,0.0,,
73,1,2,0.9,-1.0,-1.0,0.0,,
74,1,2,0.9,-1.0,-1.0,0.0,,
75,1,2,0.9,-1.0,-1.0,0.0,,
76,1,2,0.9,-1.0,-1.0,0.0,,
77,1,2,0.9,-1.0,-1.0,0.0,,
78,1,2,0.9,-1.0,-1.0,0.0,,
79,1,2,0.9,-1.0,-1.0,0.0,,
80,1,2,2.9295820534229278,0.42142734,-1.0,0.02734375,,
81,1,2,4.153668934106827,0.3914537,-1.0,0.2421875,,
82,1,2,5.467588955163956,0.36695096,-1.0,0.48046875,,
83,1,2,6.638410592079163,0.35153663,-1.0,0.69921875,,
84,1,2,7.672267460823059,0.343984,-1.0,0.8984375,,
85,1,1,6.5971306502819065,0.35198012,-1.0,0.69140625,,
86,1,2,7.672267460823059,0.343984,-1.0,0.8984375,,
87,1,2,7.632420265674591,0.34414095,-1.0,0.890625,,
88,1,2,6.51440908908844,0.35289943,0.41109246,0.67578125,,
89,1,0,36.1808983027935,0.3805391,0.44178048,0.63671875,,
90,1,0,36.15689134001732,0.35018423,0.4154708,0.6015625,,
91,1,1,7.316181713342667,0.3409824,-1.0,0.82421875,,
92,1,2,6.1682956457138065,0.35180962,0.41797248,0.60546875,,
93,1,0,35.96058672070503,0.35038266,0.41743264,0.5625,,
94,1,0,35.708208137750624,0.35007712,0.41887587,0.51171875,,
95,1,0,35.22411009073257,0.38049048,-1.0,0.4453125,,
96,1,2,4.160664582252503,0.37833583,0.40131035,0.23046875,,
97,1,1,5.4822095274925235,0.3523081,-1.0,0.46875,,
98,1,0,4.826785081624985,0.39354923,-1.0,0.37890625,,
99,1,2,3.767405652999878,0.38276887,0.4083332,0.15625,,
100,1,0,3.2070702850818633,0.39327344,0.40828055,0.0546875,,
101,1,1,4.384689980745316,0.36478075,-1.0,0.26171875,,
102,1,2,3.1844583690166473,0.39388958,0.4077352,0.05078125,,
103,1,2,0.9,-1.0,0.37976044,0.0,,
104,1,2,0.9,-1.0,0.36055514,0.0,,
105,1,2,0.9,-1.0,0.34920052,0.0,,
106,1,1,-0.1,-1.0,0.36025685,0.0,,
107,1,2,-1.1,-1.0,0.3487492,0.0,,
108,1,2,0.9,-1.0,0.34500146,0.0,,
109,1,2,0.9,-1.0,0.3487492,0.0,,
110,1,2,0.9,-1.0,0.35937724,0.0,,
111,1,2,0.9,-1.0,0.38062316,0.0,,
112,1,2,0.9,-1.0,0.41103286,0.0,,
113,1,2,0.9,-1.0,-1.0,0.0,,
114,1,0,-0.6,-1.0,-1.0,0.0,,
115,1,2,-0.1,-1.0,-1.0,0.0,,
116,1,2,0.9,-1.0,-1.0,0.0,,
117,1,2,0.9,-1.0,-1.0,0.0,,
118,1,2,0.9,-1.0,-1.0,0.0,,
119,1,2,0.9,-1.0,-1.0,0.0,,
120,1,1,-0.1,-1.0,-1.0,0.0,,
121,1,2,-1.1,-1.0,-1.0,0.0,,
122,1,1,-1.1,-1.0,-1.0,0.0,,
123,1,2,-1.1,-1.0,-1.0,0.0,,
124,1,2,0.9,-1.0,-1.0,0.0,,
125,1,2,0.9,-1.0,-1.0,0.0,,
126,1,2,0.9,-1.0,-1.0,0.0,,
127,1,2,0.9,-1.0,-1.0,0.0,,
128,1,2,0.9,-1.0,-1.0,0.0,,
129,1,2,0.9,-1.0,-1.0,0.0,,
130,1,2,0.9,-1.0,-1.0,0.0,,
131,1,2,0.9,-1.0,-1.0,0.0,,
132,1,1,-0.1,-1.0,-1.0,0.0,,
133,1,0,-0.6,-1.0,-1.0,0.0,,
134,1,2,-0.1,-1.0,-1.0,0.0,,
135,1,2,0.9,-1.0,-1.0,0.0,,
136,1,2,0.9,-1.0,-1.0,0.0,,
137,1,0,-0.6,-1.0,-1.0,0.0,,
138,1,2,-0.1,-1.0,-1.0,0.0,,
139,1,2,0.9,-1.0,-1.0,0.0,,
140,1,0,-0.6,-1.0,-1.0,0.0,,
141,1,2,-0.1,-1.0,-1.0,0.0,,
142,1,2,0.9,-1.0,-1.0,0.0,,
143,1,2,0.9,-1.0,-1.0,0.0,,
144,1,0,-0.6,-1.0,-1.0,0.0,,
145,1,2,-0.1,-1.0,-1.0,0.0,,
146,1,2,0.9,-1.0,-1.0,0.0,,
147,1,2,0.9,-1.0,-1.0,0.0,,
148,1,2,0.9,-1.0,-1.0,0.0,,
149,1,2,0.9,-1.0,-1.0,0.0,,
150,1,2,0.9,-1.0,-1.0,0.0,,
151,1,2,0.9,-1.0,-1.0,0.0,,
152,1,2,0.9,-1.0,-1.0,0.0,,
153,1,2,0.9,-1.0,-1.0,0.0,,
154,1,2,0.9,-1.0,-1.0,0.0,,
155,1,2,0.9,-1.0,-1.0,0.0,,
156,1,2,0.9,-1.0,-1.0,0.0,,
157,1,2,0.9,-1.0,-1.0,0.0,,
158,1,2,0.9,-1.0,-1.0,0.0,,
159,1,2,3.3110431373119353,0.40372887,-1.0,0.0859375,,
160,1,0,3.061277174949646,0.40680707,-1.0,0.0390625,,
161,1,2,4.253997558355332,0.3792005,-1.0,0.25,,
162,1,0,3.5583101749420165,0.41286922,-1.0,0.14453125,,
163,1,2,5.120176130533219,0.35830852,-1.0,0.40234375,,
164,1,2,6.388564312458039,0.3390059,-1.0,0.63671875,,
165,1,1,5.05512615442276,0.35959977,-1.0,0.390625,,
166,1,1,3.5454559862613677,0.39200255,-1.0,0.12109375,,
167,1,2,4.98997455239296,0.36091134,-1.0,0.37890625,,
168,1,2,6.220907473564148,0.34128726,-1.0,0.60546875,,
169,1,2,7.37068464756012,0.33008182,-1.0,0.82421875,,
170,1,0,37.4408199429512,0.32386726,-1.0,0.83203125,,
171,1,0,37.255959117412566,0.34521443,-1.0,0.81640625,,
172,1,2,8.10919618010521,0.315192,-1.0,0.95703125,,
173,1,0,37.895146960020064,0.3462831,-1.0,0.9453125,,
174,1,0,38.02003672122955,0.32130516,-1.0,0.9453125,,
175,1,0,38.12575658559799,0.27672368,-1.0,0.921875,,
176,1,0,38.0704618036747,0.25653264,-1.0,0.890625,,
177,1,0,38.04987204968929,0.21377559,-1.0,0.84375,,
178,1,0,37.857361340522765,0.17805898,-1.0,0.76953125,,
179,2,0,88.72351323962212,0.16498485,-1.0,0.9296875,,
180,2,0,-0.6,0.17202616,-1.0,0.0,,
181,2,2,-0.1,0.16673632,-1.0,0.0,,
182,2,2,0.9,0.16654429,-1.0,0.0,,
183,2,1,-0.1,0.16477863,-1.0,0.0,,
184,2,2,-1.1,0.16672133,-1.0,0.0,,
185,2,2,0.9,0.16592167,-1.0,0.0,,
186,2,2,0.9,0.16611141,-1.0,0.0,,
187,2,2,0.9,0.16709279,-1.0,0.0,,
188,2,1,-0.1,0.1643685,-1.0,0.0,,
189,2,2,-1.1,0.16690417,-1.0,0.0,,
190,2,2,0.9,0.16690417,-1.0,0.0,,
191,2,2,53.59922250509262,0.16690417,0.4007805,0.140625,,
192,2,2,54.76221492290497,0.16690417,0.37521327,0.34765625,,
193,2,0,54.50048943758011,0.16985288,0.3767771,0.296875,,
194,2,1,53.52664446234703,0.16487874,0.3996711,0.125,,
195,2,2,54.55737864375114,0.16521502,0.37711802,0.30859375,,
196,2,2,55.8241546690464,0.16611141,0.35423157,0.5390625,,
197,2,0,85.70353677272797,0.1710497,0.3510114,0.51171875,,
198,2,2,56.91845407485962,0.16560495,0.33849669,0.7421875,,
199,2,0,86.8147026538849,0.17130382,0.33580947,0.71875,,
200,2,1,55.627492719888686,0.17114322,0.3505952,0.49609375,,max_steps
0,1,2,4.166683161258698,0.38885087,-1.0,0.2421875,,
1,1,2,5.2934776782989506,0.36661696,-1.0,0.4453125,,
2,1,2,6.346814984083176,0.351262,-1.0,0.640625,,
3,1,2,7.407025748491288,0.34234485,-1.0,0.84375,,
4,1,2,7.964566552639008,0.3402117,-1.0,0.953125,,
5,1,0,37.861035668849944,0.33748037,-1.0,0.9296875,,
6,1,0,37.776826375722884,0.33479097,-1.0,0.91015625,,
7,1,0,37.69719620943069,0.33118576,-1.0,0.890625,,
8,1,0,37.67708724141121,0.3234888,-1.0,0.87890625,,
9,1,0,37.58158376216888,0.319152,-1.0,0.85546875,,
10,1,0,37.27188950181007,0.3537471,-1.0,0.828125,,
11,1,0,37.17994278073311,0.3447927,-1.0,0.80078125,,
12,1,2,6.196385377645493,0.31884792,-1.0,0.578125,,
13,1,1,7.127025181055069,0.3085012,-1.0,0.75390625,,
14,1,2,6.175153607130051,0.31918803,-1.0,0.57421875,,
15,1,2,5.088220590353012,0.33735588,0.4207006,0.375,,
16,1,1,6.1113754451274875,0.3202249,-1.0,0.5625,,
17,1,2,5.066312158107758,0.33783132,0.42011902,0.37109375,,
18,1,0,4.411087536811829,0.3634075,-1.0,0.265625,,
19,1,1,5.66839879155159,0.3189765,-1.0,0.47265625,,
20,1,2,4.583625996112824,0.34061855,-1.0,0.27734375,,
21,1,2,3.5883071064949035,0.36390108,0.4079914,0.1015625,,
22,1,2,0.9,-1.0,0.38417313,0.0,,
23,1,2,0.9,-1.0,0.36432952,0.0,,
24,1,0,-0.6,-1.0,0.3924602,0.0,,
25,1,2,-0.1,-1.0,0.3504754,0.0,,
26,1,2,0.9,-1.0,0.34370482,0.0,,
27,1,2,0.9,-1.0,0.343984,0.0,,
28,1,2,0.9,-1.0,0.34970415,0.0,,
29,1,2,0.9,-1.0,0.36277404,0.0,,
30,1,2,0.9,-1.0,0.38192278,0.0,,
31,1,2,0.9,-1.0,0.40551326,0.0,,
32,1,0,-0.6,-1.0,0.40744326,0.0,,
33,1,2,-0.1,-1.0,-1.0,0.0,,
34,1,2,0.9,-1.0,-1.0,0.0,,
35,1,0,-0.6,-1.0,-1.0,0.0,,
36,1,0,-0.6,-1.0,-1.0,0.0,,
37,1,2,-0.1,-1.0,-1.0,0.0,,
38,1,2,0.9,-1.0,-1.0,0.0,,
39,1,2,0.9,-1.0,-1.0,0.0,,
40,1,2,0.9,-1.0,-1.0,0.0,,
41,1,2,0.9,-1.0,-1.0,0.0,,
42,1,2,0.9,-1.0,-1.0,0.0,,
43,1,2,0.9,-1.0,-1.0,0.0,,
44,1,2,0.9,-1.0,-1.0,0.0,,
45,1,2,0.9,-1.0,-1.0,0.0,,
46,1,1,-0.1,-1.0,-1.0,0.0,,
47,1,2,-1.1,-1.0,-1.0,0.0,,
48,1,2,0.9,-1.0,-1.0,0.0,,
49,1,2,0.9,-1.0,-1.0,0.0,,
50,1,2,0.9,-1.0,-1.0,0.0,,
51,1,1,-0.1,-1.0,-1.0,0.0,,
52,1,2,-1.1,-1.0,-1.0,0.0,,
53,1,2,0.9,-1.0,-1.0,0.0,,
54,1,2,0.9,-1.0,-1.0,0.0,,
55,1,2,0.9,-1.0,-1.0,0.0,,
56,1,2,0.9,-1.0,-1.0,0.0,,
57,1,2,0.9,-1.0,-1.0,0.0,,
58,1,2,0.9,-1.0,-1.0,0.0,,
59,1,2,0.9,-1.0,-1.0,0.0,,
60,1,2,0.9,-1.0,-1.0,0.0,,
61,1,2,0.9,-1.0,-1.0,0.0,,
62,1,2,0.9,-1.0,-1.0,0.0,,
63,1,2,0.9,-1.0,-1.0,0.0,,
64,1,2,0.9,-1.0,-1.0,0.0,,
65,1,2,0.9,-1.0,-1.0,0.0,,
66,1,2,0.9,-1.0,-1.0,0.0,,
67,1,2,0.9,-1.0,-1.0,0.0,,
68,1,2,0.9,-1.0,-1.0,0.0,,
69,1,2,0.9,-1.0,-1.0,0.0,,
70,1,2,0.9,-1.0,-1.0,0.0,,
71,1,2,3.057161772251129,0.38419265,-1.0,0.015625,,
72,1,2,3.8772474765777587,0.3608005,-1.0,0.15625,,
73,1,2,5.17593731880188,0.3315313,-1.0,0.38671875,,
74,1,0,4.320427829027176,0.35810193,-1.0,0.2421875,,
75,1,2,5.86064954996109,0.3078701,-1.0,0.5,,
76,1,2,7.017741852998734,0.29129538,-1.0,0.71484375,,
77,1,2,8.165248239040375,0.28445035,-1.0,0.9375,,
78,1,0,38.180626386404036,0.26184347,-1.0,0.91796875,,
79,1,0,38.304839783906935,0.22528204,-1.0,0.90625,,
80,1,0,38.324077853560446,0.17846568,-1.0,0.86328125,,
81,1,1,7.319505417346955,0.19188017,-1.0,0.67578125,,
82,1,2,8.344576188921929,0.17827226,-1.0,0.8671875,,
83,2,0,88.86331377327443,0.1643685,-1.0,0.95703125,,
84,2,0,-0.6,0.16451444,-1.0,0.0,,
85,2,2,-0.1,0.17069563,-1.0,0.0,,
86,2,0,-0.6,0.1708391,-1.0,0.0,,
87,2,1,-0.1,0.17022926,-1.0,0.0,,
88,2,2,-0.1,0.16710775,-1.0,0.0,,
89,2,2,0.9,0.16543579,-1.0,0.0,,
90,2,2,0.9,0.16533905,-1.0,0.0,,
91,2,2,0.9,0.1657468,-1.0,0.0,,
92,2,2,0.9,0.1650606,-1.0,0.0,,
93,2,2,0.9,0.16538742,-1.0,0.0,,
94,2,2,0.9,0.16654429,-1.0,0.0,,
95,2,2,0.9,0.16672133,-1.0,0.0,,
96,2,2,0.9,0.16573775,-1.0,0.0,,
97,2,0,-0.6,0.16708381,-1.0,0.0,,
98,2,1,-0.1,0.16477863,-1.0,0.0,,
99,2,2,-0.1,0.16533905,-1.0,0.0,,
100,2,2,0.9,0.16709279,-1.0,0.0,,
101,2,0,-0.6,0.16507573,-1.0,0.0,,
102,2,1,-0.1,0.17114322,-1.0,0.0,,
103,2,2,-0.1,0.17022926,-1.0,0.0,,
104,2,0,-0.6,0.16504848,-1.0,0.0,,
105,2,1,-0.1,0.16533905,-1.0,0.0,,
106,2,2,-0.1,0.16546904,-1.0,0.0,,
107,2,2,0.9,0.16592167,-1.0,0.0,,
108,2,2,53.086345398426054,0.16690417,0.40960592,0.046875,,
109,2,2,53.709220641851424,0.16690417,0.39440587,0.15625,,
110,2,0,53.604387843608855,0.17130382,0.39193493,0.1328125,,
111,2,0,53.5087928712368,0.17130382,0.39152268,0.11328125,,
112,2,2,54.18279459476471,0.17062825,0.37781608,0.234375,,
113,2,0,53.98629134297371,0.17114322,0.37805423,0.1953125,,
114,2,0,53.82678812146187,0.17114322,0.37479863,0.16015625,,
115,2,0,53.64898687005043,0.1708391,0.37520263,0.125,,
116,2,0,53.39249094724655,0.16507573,0.3952518,0.09375,,
117,2,2,54.000077152252196,0.17042594,0.35967207,0.1796875,,
118,2,0,53.94358893632889,0.1709883,0.35143846,0.16015625,,
119,2,0,53.67417132258415,0.16402744,0.3662595,0.12109375,,
120,2,0,53.40653812289238,0.16410972,0.36509863,0.06640625,,
121,2,2,54.0099114716053,0.17042594,0.3264552,0.1484375,,
122,2,0,53.72969722151756,0.16600302,0.3239043,0.08984375,,
123,2,2,54.247781389951705,0.17062825,0.29841247,0.16796875,,
124,2,1,53.85066946744919,0.16714664,0.30752236,0.09765625,,
125,2,2,54.247781389951705,0.16703592,0.29841247,0.16796875,,
126,2,2,54.61351981163025,0.16637307,0.29167104,0.234375,,
127,2,0,55.40752446055412,0.17147012,0.2578701,0.359375,,
128,2,0,86.12920781373978,0.16850223,0.24243969,0.48828125,,success
0,1,2,4.122612380981446,0.38985252,-1.0,0.234375,,
1,1,2,5.229022109508515,0.36778933,-1.0,0.43359375,,
2,1,0,5.022514367103577,0.37002838,-1.0,0.39453125,,
3,1,2,6.356463932991028,0.3493322,-1.0,0.640625,,
4,1,2,7.497316205501557,0.33991176,-1.0,0.859375,,
5,1,1,6.272965425252915,0.35040691,-1.0,0.625,,
6,1,2,7.477248215675354,0.3400191,-1.0,0.85546875,,
7,1,2,7.856042736768723,0.33847895,-1.0,0.9296875,,
8,1,0,37.617276513576506,0.3627947,-1.0,0.90625,,
9,1,0,37.72710924744606,0.3291094,-1.0,0.89453125,,
10,1,2,6.535987758636475,0.3407712,0.42047593,0.66796875,,
11,1,0,36.170223557949065,0.36704904,0.44823208,0.62109375,,
12,1,0,35.91042479276657,0.3643213,-1.0,0.56640625,,
13,1,2,5.064851248264313,0.3537485,0.40841767,0.38671875,,
14,1,0,4.491545164585114,0.38247222,0.43664402,0.30078125,,
15,1,0,4.190974289178849,0.36055514,0.40937024,0.21875,,
16,1,0,3.4414643585681914,0.39326963,0.43832067,0.1015625,,
17,1,2,2.9660663545131682,0.39069298,0.39319205,0.00390625,,
18,1,2,0.9,-1.0,0.36972016,0.0,,
19,1,1,-0.1,-1.0,0.39220914,0.0,,
20,1,1,3.6171293795108794,0.36985537,0.4124379,0.11328125,,
21,1,2,-1.1,-1.0,0.39172056,0.0,,
22,1,1,3.594525212049484,0.37046996,0.4124379,0.109375,,
23,1,2,0.9,-1.0,0.39172056,0.0,,
24,1,2,0.9,-1.0,0.36934808,0.0,,
25,1,2,0.9,-1.0,0.3543459,0.0,,
26,1,2,0.9,-1.0,0.34677082,0.0,,
27,1,2,0.9,-1.0,0.34520864,0.0,,
28,1,2,0.9,-1.0,0.35052675,0.0,,
29,1,2,0.9,-1.0,0.3627134,0.0,,
30,1,2,0.9,-1.0,0.3832623,0.0,,
31,1,0,-0.6,-1.0,0.38531676,0.0,,
32,1,1,-0.1,-1.0,0.36695096,0.0,,
33,1,2,-0.1,-1.0,0.38747516,0.0,,
34,1,2,0.9,-1.0,0.40965962,0.0,,
35,1,2,0.9,-1.0,-1.0,0.0,,
36,1,2,0.9,-1.0,-1.0,0.0,,
37,1,2,0.9,-1.0,-1.0,0.0,,
38,1,1,-0.1,-1.0,-1.0,0.0,,
39,1,2,-1.1,-1.0,-1.0,0.0,,
40,1,2,0.9,-1.0,-1.0,0.0,,
41,1,2,0.9,-1.0,-1.0,0.0,,
42,1,2,0.9,-1.0,-1.0,0.0,,
43,1,0,-0.6,-1.0,-1.0,0.0,,
44,1,2,-0.1,-1.0,-1.0,0.0,,
45,1,0,-0.6,-1.0,-1.0,0.0,,
46,1,0,-0.6,-1.0,-1.0,0.0,,
47,1,0,-0.6,-1.0,-1.0,0.0,,
48,1,2,-0.1,-1.0,-1.0,0.0,,
49,1,2,0.9,-1.0,-1.0,0.0,,
50,1,2,0.9,-1.0,-1.0,0.0,,
51,1,2,0.9,-1.0,-1.0,0.0,,
52,1,2,0.9,-1.0,-1.0,0.0,,
53,1,2,0.9,-1.0,-1.0,0.0,,
54,1,2,0.9,-1.0,-1.0,0.0,,
55,1,2,0.9,-1.0,-1.0,0.0,,
56,1,2,0.9,-1.0,-1.0,0.0,,
57,1,2,0.9,-1.0,-1.0,0.0,,
58,1,2,0.9,-1.0,-1.0,0.0,,
59,1,2,0.9,-1.0,-1.0,0.0,,
60,1,0,-0.6,-1.0,-1.0,0.0,,
61,1,2,-0.1,-1.0,-1.0,0.0,,
62,1,1,-0.1,-1.0,-1.0,0.0,,
63,1,2,-1.1,-1.0,-1.0,0.0,,
64,1,2,0.9,-1.0,-1.0,0.0,,
65,1,2,0.9,-1.0,-1.0,0.0,,
66,1,2,0.9,-1.0,-1.0,0.0,,
67,1,2,0.9,-1.0,-1.0,0.0,,
68,1,2,0.9,-1.0,-1.0,0.0,,
69,1,1,-0.1,-1.0,-1.0,0.0,,
70,1,2,-1.1,-1.0,-1.0,0.0,,
71,1,2,0.9,-1.0,-1.0,0.0,,
72,1,1,-0.1,-1.0,-1.0,0.0,,
73,1,1,0.9,-1.0,-1.0,0.0,,
74,1,1,0.9,-1.0,-1.0,0.0,,
75,1,0,-0.6,-1.0,-1.0,0.0,,
76,1,0,-0.6,-1.0,-1.0,0.0,,
77,1,1,-0.1,-1.0,-1.0,0.0,,
78,1,0,-0.6,-1.0,-1.0,0.0,,
79,1,2,-0.1,-1.0,-1.0,0.0,,
80,1,2,0.9,-1.0,-1.0,0.0,,
81,1,0,-0.6,-1.0,-1.0,0.0,,
82,1,2,-0.1,-1.0,-1.0,0.0,,
83,1,0,-0.6,-1.0,-1.0,0.0,,
