step,phase,action,reward,red_distance,green_distance,alignment,collision,done_reason
129,1,2,0.0,-1.0,-1.0,0.0,,
130,1,0,-0.6,-1.0,-1.0,0.0,,
131,1,0,-0.6,-1.0,-1.0,0.0,,
132,1,2,-0.1,-1.0,-1.0,0.0,,
133,1,2,-0.1,-1.0,-1.0,0.0,,
134,1,2,0.0,-1.0,-1.0,0.0,,
135,1,2,0.0,-1.0,-1.0,0.0,,
136,1,0,-0.6,-1.0,-1.0,0.0,,
137,1,2,-0.1,-1.0,-1.0,0.0,,
138,1,2,-0.1,-1.0,-1.0,0.0,,
139,1,2,0.0,-1.0,-1.0,0.0,,
140,1,2,0.0,-1.0,-1.0,0.0,,
141,1,2,0.0,-1.0,-1.0,0.0,,
142,1,2,0.0,-1.0,-1.0,0.0,,
143,1,2,0.0,-1.0,-1.0,0.0,,
144,1,2,0.0,-1.0,-1.0,0.0,,
145,1,2,0.0,-1.0,-1.0,0.0,,
146,1,2,0.0,-1.0,-1.0,0.0,,
147,1,1,-0.1,-1.0,-1.0,0.0,,
148,1,2,-5.1,-1.0,-1.0,0.0,,
149,1,2,-0.1,-1.0,-1.0,0.0,,
150,1,2,0.0,-1.0,-1.0,0.0,,
151,1,2,0.0,-1.0,-1.0,0.0,,
152,1,1,-0.1,-1.0,-1.0,0.0,,
153,1,2,-5.1,-1.0,-1.0,0.0,,
154,1,2,-0.1,-1.0,-1.0,0.0,,
155,1,2,0.0,-1.0,-1.0,0.0,,
156,1,2,0.0,-1.0,-1.0,0.0,,
157,1,2,0.0,-1.0,-1.0,0.0,,
158,1,1,-0.1,-1.0,-1.0,0.0,,
159,1,0,-0.6,-1.0,-1.0,0.0,,
160,1,2,-0.1,-1.0,-1.0,0.0,,
161,1,2,-0.1,-1.0,-1.0,0.0,,
162,1,0,-0.6,-1.0,-1.0,0.0,,
163,1,1,-0.1,-1.0,-1.0,0.0,,
164,1,1,-0.1,-1.0,-1.0,0.0,,
165,1,1,0.0,-1.0,-1.0,0.0,,
166,1,1,0.0,-1.0,-1.0,0.0,,
167,1,1,0.0,-1.0,-1.0,0.0,,
168,1,1,0.0,-1.0,-1.0,0.0,,
169,1,2,-0.1,-1.0,-1.0,0.0,,
170,1,2,-0.1,-1.0,-1.0,0.0,,
171,1,2,0.0,-1.0,-1.0,0.0,,
172,1,2,0.0,-1.0,-1.0,0.0,,
173,1,2,0.0,-1.0,-1.0,0.0,,
174,1,2,0.0,-1.0,-1.0,0.0,,
175,1,2,0.0,-1.0,-1.0,0.0,,
176,1,2,0.0,-1.0,-1.0,0.0,,
177,1,2,0.0,-1.0,-1.0,0.0,,
178,1,2,0.0,-1.0,-1.0,0.0,,
179,1,2,0.23203125,0.39064306,-1.0,0.06640625,,
180,1,0,-0.6,-1.0,-1.0,0.0,,
181,1,2,0.6421875,0.3716517,-1.0,0.1484375,,
182,1,2,1.83359375,0.34303644,-1.0,0.38671875,,
183,1,1,0.603125,0.37282836,-1.0,0.140625,,
184,1,2,1.853125,0.34257993,-1.0,0.390625,,
185,1,2,2.96640625,0.3235197,-1.0,0.61328125,,
186,1,0,35.960800701379775,0.34252736,-1.0,0.5546875,,
187,1,2,3.74765625,0.30378446,-1.0,0.76953125,,
188,1,0,37.0958926320076,0.29129022,-1.0,0.73046875,,
189,1,0,36.727061027288435,0.2986503,-1.0,0.6640625,,
190,1,0,36.55624253451824,0.2468765,-1.0,0.578125,,
191,1,2,3.8453125,0.23333453,-1.0,0.7890625,,
192,1,2,4.8609375,0.22900873,-1.0,0.9921875,,
193,1,0,38.94088318347931,0.18401086,-1.0,0.9921875,,
194,1,0,38.96226389110088,0.16410972,-1.0,0.9765625,,
195,1,0,38.597991743683814,0.1705579,-1.0,0.91015625,,
196,1,0,38.93753913938999,0.16514842,-1.0,0.97265625,,
197,2,0,-0.6,0.16514842,-1.0,0.97265625,,
198,2,1,-0.1,0.17102046,-1.0,0.0,,
199,2,2,-0.1,0.16714664,-1.0,0.0,,
200,2,2,-0.1,0.16614753,-1.0,0.0,,max_steps
0,1,2,1.20859375,0.38638064,-1.0,0.26171875,,
1,1,2,2.14609375,0.36623082,-1.0,0.44921875,,
2,1,2,3.0640625,0.35179114,-1.0,0.6328125,,
3,1,0,35.90369915366173,0.39301017,-1.0,0.59375,,
4,1,0,36.18079190850258,0.34540412,-1.0,0.6015625,,
5,1,0,35.69081505537033,0.388712,-1.0,0.546875,,
6,1,2,3.78671875,0.335872,-1.0,0.77734375,,
7,1,2,4.8609375,0.33100605,-1.0,0.9921875,,
8,1,0,38.265000039339064,0.327,-1.0,1.0,,
9,1,0,38.251335525512694,0.31801414,-1.0,0.98828125,,
10,1,0,38.01755761504173,0.35305098,-1.0,0.9765625,,
11,1,0,38.18386530280113,0.30416444,-1.0,0.9609375,,
12,1,0,38.14011266231537,0.29338372,-1.0,0.94140625,,
13,1,0,38.19034402966499,0.27552494,-1.0,0.93359375,,
14,1,0,38.08092569708824,0.2817836,-1.0,0.91796875,,
15,1,0,38.18901804983616,0.22500889,-1.0,0.8828125,,
16,1,0,38.20655485391617,0.18243903,-1.0,0.84375,,
17,1,2,3.2984375,0.19235384,-1.0,0.6796875,,
18,1,0,37.19804769158363,0.18882796,-1.0,0.6484375,,
19,1,0,37.67577705681324,0.18703209,-1.0,0.7421875,,
20,1,0,38.61322438120842,0.17141762,-1.0,0.9140625,,
21,1,0,38.496605882048605,0.17130382,-1.0,0.890625,,
22,1,0,38.496605882048605,0.17130382,-1.0,0.890625,,
23,1,0,38.5372459679842,0.1709883,-1.0,0.8984375,,
24,1,0,38.51694015562534,0.17114322,-1.0,0.89453125,,
25,1,0,38.86331377327442,0.1643685,-1.0,0.95703125,,
26,1,0,38.996632599830626,0.16504848,-1.0,0.984375,,
27,1,0,38.47624314725399,0.17147012,-1.0,0.88671875,,
28,1,2,4.275,0.17003824,-1.0,0.875,,
29,1,0,38.496605882048605,0.17130382,-1.0,0.890625,,
30,1,1,4.3921875,0.1709883,-1.0,0.8984375,,
31,2,0,-0.6,0.16507573,-1.0,0.98046875,,
32,2,0,-0.6,0.17,-1.0,0.0,,
33,2,2,-0.1,0.1716071,-1.0,0.0,,
34,2,2,-0.1,0.16560495,-1.0,0.0,,
35,2,2,0.0,0.16709279,-1.0,0.0,,
36,2,0,-0.6,0.17147012,-1.0,0.0,,
37,2,2,-0.1,0.17062825,-1.0,0.0,,
38,2,2,-0.1,0.16673632,-1.0,0.0,,
39,2,0,-0.6,0.17130382,-1.0,0.0,,
40,2,1,-0.1,0.1705579,-1.0,0.0,,
41,2,2,-0.1,0.17062825,-1.0,0.0,,
42,2,2,-0.1,0.1657468,-1.0,0.0,,
43,2,2,0.0,0.16709279,-1.0,0.0,,
44,2,2,0.0,0.16709279,-1.0,0.0,,
45,2,0,-0.6,0.1709883,-1.0,0.0,,
46,2,2,-0.1,0.17062825,-1.0,0.0,,
47,2,2,-0.1,0.16560495,-1.0,0.0,,
48,2,2,0.0,0.16672133,-1.0,0.0,,
49,2,2,0.1734375,0.16573775,0.40200123,0.0546875,,
50,2,0,3.092988783121109,0.16667633,0.40046474,0.0390625,,
51,2,2,0.50546875,0.16546904,0.3903665,0.12109375,,
52,2,2,0.97421875,0.16690417,0.37704375,0.21484375,,
53,2,2,1.8140625,0.16592167,0.35777786,0.3828125,,
54,2,0,4.776830726861954,0.17083618,0.3566651,0.33203125,,
55,2,0,4.490270817279816,0.16818145,0.3592896,0.27734375,,
56,2,0,4.409308338165284,0.1675858,0.35595083,0.2578125,,
57,2,2,1.93125,0.16533905,0.3389882,0.40625,,
58,2,0,4.749881082773209,0.1640122,0.36986753,0.33984375,,
59,2,0,4.7852221667766575,0.164195,0.34717432,0.32421875,,
60,2,0,4.821624660491944,0.17065755,0.30864382,0.29296875,,
61,2,0,5.471821331977845,0.17017932,0.27626073,0.390625,,
62,2,1,1.63828125,0.16819037,0.28181198,0.34765625,,
63,2,0,35.96214702129364,0.16829735,0.25241435,0.46484375,,
64,2,2,2.65390625,0.17181385,0.23854978,0.55078125,,
65,2,0,136.1724405527115,0.17130382,0.23769939,0.4921875,,success
0,1,2,1.13046875,0.38835293,-1.0,0.24609375,,
1,1,2,2.1265625,0.36661696,-1.0,0.4453125,,
2,1,2,3.025,0.3523308,-1.0,0.625,,
3,1,0,36.21020292639732,0.35124066,-1.0,0.61328125,,
4,1,0,35.843632423877715,0.37767977,-1.0,0.56640625,,
5,1,0,35.904259437322615,0.3460231,-1.0,0.546875,,
6,1,2,3.74765625,0.33523276,-1.0,0.76953125,,
7,1,0,36.7948957324028,0.3593021,-1.0,0.73828125,,
8,1,0,36.72179480791092,0.35439104,-1.0,0.71875,,
9,1,0,36.773401552438735,0.3206322,-1.0,0.6953125,,
10,1,0,36.61804815530777,0.31264037,-1.0,0.65625,,
11,1,2,4.25546875,0.30479172,-1.0,0.87109375,,
12,1,1,3.20078125,0.31428173,-1.0,0.66015625,,
13,1,0,36.502362543344496,0.3045275,-1.0,0.625,,
14,1,2,3.9625,0.2969057,-1.0,0.8125,,
15,1,0,37.41374378800392,0.2824075,-1.0,0.78515625,,
16,1,0,37.29045947790146,0.26800185,-1.0,0.74609375,,
17,1,0,36.94282060265541,0.26721713,-1.0,0.67578125,,
18,1,0,36.824994736909865,0.20875105,-1.0,0.59375,,
19,1,0,36.09876310229301,0.21727863,-1.0,0.45703125,,
20,1,2,3.2203125,0.18695454,-1.0,0.6640625,,
21,1,0,37.658112251758574,0.1788463,-1.0,0.73046875,,
22,1,0,38.43462807834148,0.16807438,-1.0,0.875,,
23,1,0,39.021269062161444,0.16402744,-1.0,0.98828125,,
24,2,1,-0.1,0.16509694,-1.0,0.92578125,,
25,2,1,-0.1,0.16637307,-1.0,0.0,,
26,2,0,-0.6,0.1640122,-1.0,0.0,,
27,2,2,-0.1,0.166331,-1.0,0.0,,
28,2,2,-0.1,0.16589454,-1.0,0.0,,
29,2,2,0.0,0.16654429,-1.0,0.0,,
30,2,0,-0.6,0.164195,-1.0,0.0,,
31,2,2,-0.1,0.1670479,-1.0,0.0,,
32,2,0,-0.6,0.1704846,-1.0,0.0,,
33,2,2,-0.1,0.16714664,-1.0,0.0,,
34,2,2,-0.1,0.16543579,-1.0,0.0,,
35,2,0,-0.6,0.17164207,-1.0,0.0,,
36,2,1,-0.1,0.16985288,-1.0,0.0,,
37,2,2,-0.1,0.16700299,-1.0,0.0,,
38,2,2,-0.1,0.16604818,-1.0,0.0,,
39,2,2,0.0,0.16559288,-1.0,0.0,,
40,2,2,0.07578125,0.16597891,0.41220018,0.03515625,,
41,2,2,0.54453125,0.16560495,0.3974544,0.12890625,,
42,2,1,0.07578125,0.16459648,0.41220018,0.03515625,,
43,2,2,0.54453125,0.1657468,0.39828256,0.12890625,,
44,2,2,1.24765625,0.1662077,0.380171,0.26953125,,
45,2,2,2.24375,0.1662077,0.35970128,0.46875,,
46,2,0,35.30098801255226,0.17181385,0.3573024,0.4375,,
47,2,0,4.8973280727863315,0.16414933,0.38725314,0.38671875,,
48,2,0,4.660391712188721,0.16443844,0.3877654,0.33984375,,
49,2,2,2.69296875,0.16673632,0.34219584,0.55859375,,
50,2,1,1.7359375,0.16543579,0.35956225,0.3671875,,
51,2,2,2.69296875,0.16659532,0.34219584,0.55859375,,
52,2,1,1.71640625,0.16459648,0.3600139,0.36328125,,
53,2,2,2.73203125,0.16546904,0.34154063,0.56640625,,
54,2,0,36.02676575779915,0.1704846,0.33714685,0.5625,,
55,2,0,35.715764516592024,0.16504848,0.3602846,0.5234375,,
56,2,1,1.540625,0.17114322,0.3536453,0.328125,,
57,2,1,0.8765625,0.17114322,0.36970934,0.1953125,,
58,2,2,1.52109375,0.17062825,0.35413274,0.32421875,,
59,2,2,2.61484375,0.16560495,0.33228,0.54296875,,
60,2,0,35.48517828583717,0.16507573,0.3556206,0.47265625,,
61,2,2,3.43515625,0.17083618,0.313115,0.70703125,,
62,2,0,36.78029855489731,0.17130382,0.29972154,0.67578125,,
63,2,1,2.22421875,0.17069563,0.31892475,0.46484375,,
64,2,0,5.1934187650680546,0.16507573,0.33194125,0.390625,,
65,2,2,2.7125,0.17042594,0.293232,0.5625,,
66,2,0,36.07952197790146,0.17164207,0.26800185,0.50390625,,
67,2,2,3.23984375,0.17062825,0.25743738,0.66796875,,
68,2,0,137.10709264278412,0.17114322,0.22655022,0.66796875,,success
0,1,0,-0.6,-1.0,-1.0,0.0,,
1,1,1,-0.1,-1.0,-1.0,0.0,,
2,1,1,-0.1,-1.0,-1.0,0.0,,
3,1,1,0.0,-1.0,-1.0,0.0,,
4,1,0,-0.6,-1.0,-1.0,0.0,,
5,1,1,-0.1,-1.0,-1.0,0.0,,
6,1,1,-0.1,-1.0,-1.0,0.0,,
7,1,1,0.0,-1.0,-1.0,0.0,,
8,1,1,0.0,-1.0,-1.0,0.0,,
9,1,1,0.0,-1.0,-1.0,0.0,,
10,1,0,-0.6,-1.0,-1.0,0.0,,
11,1,1,-0.1,-1.0,-1.0,0.0,,
12,1,1,-0.1,-1.0,-1.0,0.0,,
13,1,0,-0.6,-1.0,-1.0,0.0,,
14,1,1,-0.1,-1.0,-1.0,0.0,,
15,1,1,-0.1,-1.0,-1.0,0.0,,
16,1,1,0.0,-1.0,-1.0,0.0,,
17,1,1,0.0,-1.0,-1.0,0.0,,
18,1,1,0.0,-1.0,-1.0,0.0,,
19,1,1,0.0,-1.0,-1.0,0.0,,
20,1,1,0.0,-1.0,-1.0,0.0,,
21,1,1,0.0,-1.0,-1.0,0.0,,
22,1,1,0.0,-1.0,-1.0,0.0,,
23,1,1,0.0,-1.0,-1.0,0.0,,
24,1,1,0.0,-1.0,-1.0,0.0,,
25,1,2,-0.1,-1.0,-1.0,0.0,,
26,1,2,-0.1,-1.0,-1.0,0.0,,
27,1,2,0.0,-1.0,-1.0,0.0,,
28,1,2,0.0,-1.0,-1.0,0.0,,
29,1,0,-0.6,-1.0,-1.0,0.0,,
30,1,2,-0.1,-1.0,-1.0,0.0,,
31,1,1,-0.1,-1.0,-1.0,0.0,,
32,1,1,-0.1,-1.0,-1.0,0.0,,
33,1,2,-0.1,-1.0,-1.0,0.0,,
34,1,2,-0.1,-1.0,-1.0,0.0,,
35,1,2,0.0,-1.0,-1.0,0.0,,
36,1,2,0.0,-1.0,-1.0,0.0,,
37,1,2,0.0,-1.0,-1.0,0.0,,
38,1,1,-0.1,-1.0,-1.0,0.0,,
39,1,2,-5.1,-1.0,-1.0,0.0,,
40,1,2,-0.1,-1.0,-1.0,0.0,,
41,1,1,-0.1,-1.0,-1.0,0.0,,
42,1,2,-5.1,-1.0,-1.0,0.0,,
43,1,2,-0.1,-1.0,-1.0,0.0,,
44,1,1,-0.1,-1.0,-1.0,0.0,,
45,1,2,-5.1,-1.0,-1.0,0.0,,
46,1,0,-0.6,-1.0,-1.0,0.0,,
47,1,0,-0.6,-1.0,-1.0,0.0,,
48,1,2,-0.1,-1.0,-1.0,0.0,,
49,1,1,-0.1,-1.0,-1.0,0.0,,
50,1,2,-5.1,-1.0,-1.0,0.0,,
51,1,2,-0.1,-1.0,-1.0,0.0,,
52,1,1,-0.1,-1.0,-1.0,0.0,,
53,1,2,-5.1,-1.0,-1.0,0.0,,
54,1,2,-0.1,-1.0,-1.0,0.0,,
55,1,2,0.0,-1.0,-1.0,0.0,,
56,1,2,0.0,-1.0,-1.0,0.0,,
57,1,2,0.0,-1.0,-1.0,0.0,,
58,1,1,-0.1,-1.0,-1.0,0.0,,
59,1,0,-0.6,-1.0,-1.0,0.0,,
60,1,2,-0.1,-1.0,-1.0,0.0,,
61,1,1,-0.1,-1.0,-1.0,0.0,,
62,1,2,-5.1,-1.0,-1.0,0.0,,
63,1,1,-5.1,-1.0,-1.0,0.0,,
64,1,2,-5.1,-1.0,-1.0,0.0,,
65,1,2,-0.1,-1.0,-1.0,0.0,,
66,1,0,-0.6,-1.0,-1.0,0.0,,
67,1,0,-0.6,-1.0,-1.0,0.0,,
68,1,2,-0.1,-1.0,-1.0,0.0,,
69,1,2,-0.1,-1.0,-1.0,0.0,,
70,1,2,0.15390625,0.40660176,-1.0,0.05078125,,
71,1,0,-0.6,-1.0,-1.0,0.0,,
72,1,2,0.81796875,0.38304308,-1.0,0.18359375,,
73,1,1,-0.1,-1.0,-1.0,0.0,,
74,1,0,-0.6,-1.0,-1.0,0.0,,
75,1,2,0.3296875,0.39240414,-1.0,0.0859375,,
76,1,2,1.5015625,0.36249137,-1.0,0.3203125,,
77,1,0,4.326788538694382,0.3646423,-1.0,0.25,,
78,1,2,2.30234375,0.3400853,-1.0,0.48046875,,
79,1,2,3.31796875,0.3252476,-1.0,0.68359375,,
80,1,2,4.3921875,0.3170678,0.40360996,0.8984375,,
81,1,0,37.67228444814682,0.3361681,0.4338813,0.890625,,
82,1,0,37.76629945039749,0.29783386,0.41055694,0.87109375,,
83,1,0,37.576617354154585,0.32014528,0.44916922,0.85546875,,
84,1,2,4.665625,0.2812561,0.38683975,0.953125,,
85,1,0,38.24039941430092,0.25770137,0.38821256,0.92578125,,
86,1,2,3.4546875,0.26648077,0.36398488,0.7109375,,
87,1,0,36.7874554336071,0.23579016,0.36277404,0.61328125,,
88,1,0,5.657288932800293,0.23135471,0.40605417,0.3828125,,
89,1,2,1.24765625,0.2461077,0.3498714,0.26953125,,
90,1,2,0.73984375,0.26640007,0.3432856,0.16796875,,
91,1,2,0.2125,0.2895583,0.34556186,0.0625,,
92,1,2,-0.1,-1.0,0.35576397,0.0,,
93,1,0,-0.6,-1.0,0.35704482,0.0,,
94,1,1,-0.1,-1.0,0.345407,0.0,,
95,1,0,-0.6,-1.0,0.34167236,0.0,,
96,1,1,-0.1,-1.0,0.3381198,0.0,,
97,1,2,-0.1,-1.0,0.34400582,0.0,,
98,1,2,-0.1,-1.0,0.35874504,0.0,,
99,1,0,-0.6,-1.0,0.36176926,0.0,,
100,1,2,-0.1,-1.0,0.3886232,0.0,,
101,1,1,-0.1,-1.0,0.3613862,0.0,,
102,1,1,-0.1,-1.0,0.3441889,0.0,,
103,1,0,-0.6,-1.0,0.37161404,0.0,,
104,1,1,-0.1,-1.0,0.33416763,0.0,,
105,1,1,-0.1,-1.0,0.3323387,0.0,,
106,1,1,0.0,-1.0,0.3388923,0.0,,
107,1,1,0.0,-1.0,0.35431767,0.0,,
108,1,1,0.0,-1.0,0.3810774,0.0,,
109,1,1,0.0,-1.0,0.39610732,0.0,,
110,1,1,0.0,-1.0,-1.0,0.0,,
111,1,0,-0.6,-1.0,-1.0,0.0,,
112,1,2,-0.1,-1.0,0.39922425,0.0,,
113,1,1,-0.1,-1.0,-1.0,0.0,,
114,1,2,-5.1,-1.0,0.3994421,0.0,,
115,1,2,-0.1,-1.0,0.3834071,0.0,,
116,1,1,-0.1,-1.0,0.3994421,0.0,,
117,1,1,-0.1,-1.0,-1.0,0.0,,
118,1,1,0.0,-1.0,-1.0,0.0,,
119,1,2,-0.1,-1.0,-1.0,0.0,,
120,1,1,-5.1,-1.0,-1.0,0.0,,
121,1,2,-5.1,-1.0,-1.0,0.0,,
122,1,2,-0.1,-1.0,0.397102,0.0,,
123,1,1,-0.1,-1.0,-1.0,0.0,,
124,1,2,-5.1,-1.0,0.397102,0.0,,
125,1,1,-5.1,-1.0,-1.0,0.0,,
126,1,2,-5.1,-1.0,0.397102,0.0,,
127,1,0,-0.6,-1.0,0.3988145,0.0,,
128,1,1,-0.1,-1.0,-1.0,0.0,,
129,1,0,-0.6,-1.0,-1.0,0.0,,
130,1,2,-0.1,-1.0,-1.0,0.0,,
131,1,2,-0.1,-1.0,0.3866497,0.0,,
132,1,1,-0.1,-1.0,-1.0,0.0,,
133,1,2,-5.1,-1.0,0.3854789,0.0,,
134,1,1,-5.1,-1.0,-1.0,0.0,,
135,1,2,-5.1,-1.0,0.38455167,0.0,,
136,1,2,-0.1,-1.0,0.36975667,0.0,,
137,1,2,0.0,-1.0,0.3462557,0.0,,
138,1,1,-0.1,-1.0,0.3692384,0.0,,
139,1,0,-0.6,-1.0,0.39118922,0.0,,
140,1,2,-0.1,-1.0,0.34977707,0.0,,
141,1,0,-0.6,-1.0,0.37359068,0.0,,
142,1,2,-0.1,-1.0,0.32931748,0.0,,
143,1,2,-0.1,-1.0,0.3136144,0.0,,
144,1,2,0.0,-1.0,0.3065893,0.0,,
145,1,2,0.0,-1.0,0.30788308,0.0,,
146,1,2,0.0,-1.0,0.31676015,0.0,,
147,1,2,0.0,-1.0,0.33764628,0.0,,
148,1,2,0.0,-1.0,0.35617974,0.0,,
149,1,2,0.0,-1.0,0.37003377,0.0,,
150,1,2,0.0,-1.0,0.38107216,0.0,,
151,1,1,-0.1,-1.0,0.37025532,0.0,,
152,1,2,-5.1,-1.0,0.38044316,0.0,,
153,1,2,-0.1,-1.0,-1.0,0.0,,
154,1,2,0.0,-1.0,-1.0,0.0,,
155,1,0,-0.6,-1.0,-1.0,0.0,,
156,1,2,-0.1,-1.0,-1.0,0.0,,
157,1,2,-0.1,-1.0,-1.0,0.0,,
158,1,2,0.0,-1.0,-1.0,0.0,,
159,1,2,0.0,-1.0,-1.0,0.0,,
160,1,2,0.0,-1.0,-1.0,0.0,,
161,1,2,0.0,-1.0,-1.0,0.0,,
162,1,2,0.0,-1.0,-1.0,0.0,,
163,1,1,-0.1,-1.0,-1.0,0.0,,
164,1,2,-5.1,-1.0,-1.0,0.0,,
165,1,2,-0.1,-1.0,-1.0,0.0,,
166,1,2,0.0,-1.0,-1.0,0.0,,
167,1,2,0.0,-1.0,-1.0,0.0,,
168,1,2,0.0,-1.0,-1.0,0.0,,
169,1,2,-0.041406250000000006,0.39704534,-1.0,0.01171875,,
170,1,2,0.68125,0.37048212,-1.0,0.15625,,
171,1,2,1.775,0.3444198,-1.0,0.375,,
172,1,0,4.580561721324921,0.34513766,-1.0,0.28125,,
173,1,0,3.7084271550178527,0.37503332,-1.0,0.13671875,,
174,1,0,3.52310916185379,0.34959692,-1.0,0.07421875,,
175,1,2,0.97421875,0.32626677,-1.0,0.21484375,,
176,1,2,2.14609375,0.29841247,-1.0,0.44921875,,
177,1,2,3.20078125,0.27986604,-1.0,0.66015625,,
178,1,2,4.2359375,0.2701481,-1.0,0.8671875,,
179,1,1,3.2203125,0.27955678,-1.0,0.6640625,,
180,1,2,4.2359375,0.2711402,-1.0,0.8671875,,
181,1,0,37.91206029951572,0.24133794,-1.0,0.84375,,
182,1,1,3.0640625,0.25217456,-1.0,0.6328125,,
183,1,2,4.0796875,0.24167748,-1.0,0.8359375,,
184,1,0,37.81685864329338,0.19006577,-1.0,0.7734375,,
185,1,0,38.10809960365295,0.17088008,-1.0,0.8125,,
186,1,1,3.3765625,0.1807014,-1.0,0.6953125,,
187,1,0,38.50087230801582,0.16654429,-1.0,0.88671875,,
188,1,0,39.00662963986397,0.16304907,-1.0,0.984375,,
189,2,0,-0.6,0.16311039,-1.0,0.9765625,,
190,2,0,-0.6,0.16984993,-1.0,0.0,,
191,2,2,-0.1,0.1716071,-1.0,0.0,,
192,2,2,-0.1,0.16560495,-1.0,0.0,,
193,2,2,0.0,0.16592167,-1.0,0.0,,
194,2,2,0.0,0.16611141,-1.0,0.0,,
195,2,2,0.0,0.16611141,-1.0,0.0,,
196,2,2,0.0,0.16709279,-1.0,0.0,,
197,2,2,0.0,0.16592167,-1.0,0.0,,
198,2,2,0.0,0.16709279,-1.0,0.0,,
199,2,0,-0.6,0.165,-1.0,0.0,,
200,2,2,-0.1,0.16604818,-1.0,0.0,,max_steps
0,1,2,1.13046875,0.38835293,-1.0,0.24609375,,
1,1,0,3.6054890394210815,0.4307772,-1.0,0.171875,,
2,1,2,1.95078125,0.36837074,-1.0,0.41015625,,
3,1,2,3.12265625,0.3490702,-1.0,0.64453125,,
4,1,0,36.354880386590956,0.34574267,-1.0,0.63671875,,
5,1,2,4.17734375,0.3370371,-1.0,0.85546875,,
6,1,0,37.37283548116684,0.36090165,-1.0,0.85546875,,
7,1,2,4.509375,0.33160368,-1.0,0.921875,,
8,1,2,3.39609375,0.33886427,0.42047593,0.69921875,,
9,1,0,36.27839064002037,0.37666562,0.4586611,0.65234375,,
10,1,0,36.2915853202343,0.3349642,-1.0,0.61328125,,
11,1,2,1.8140625,0.35419345,0.40014622,0.3828125,,
12,1,0,4.666786098480225,0.35523653,0.4013278,0.30859375,,
13,1,0,3.953640365600586,0.38849068,0.43320665,0.19921875,,
14,1,2,0.15390625,0.38840443,0.38199607,0.05078125,,
15,1,2,-0.1,-1.0,0.36336896,0.0,,
16,1,2,0.0,-1.0,0.35168877,0.0,,
17,1,2,0.0,-1.0,0.34728232,0.0,,
18,1,2,0.0,-1.0,0.34729815,0.0,,
19,1,2,0.0,-1.0,0.3542485,0.0,,
20,1,2,0.0,-1.0,0.36694688,0.0,,
21,1,2,0.0,-1.0,0.388712,0.0,,
22,1,2,0.0,-1.0,0.41186526,0.0,,
23,1,2,0.0,-1.0,-1.0,0.0,,
24,1,1,-0.1,-1.0,0.414093,0.0,,
25,1,2,-5.1,-1.0,-1.0,0.0,,
26,1,1,-5.1,-1.0,0.41353357,0.0,,
27,1,2,-5.1,-1.0,-1.0,0.0,,
28,1,1,-5.1,-1.0,0.41465408,0.0,,
29,1,0,-0.6,-1.0,0.4535835,0.0,,
30,1,2,-0.1,-1.0,-1.0,0.0,,
31,1,2,-0.1,-1.0,-1.0,0.0,,
32,1,2,0.0,-1.0,-1.0,0.0,,
33,1,1,-0.1,-1.0,-1.0,0.0,,
34,1,1,-0.1,-1.0,-1.0,0.0,,
35,1,1,0.0,-1.0,0.41527098,0.0,,
36,1,2,-0.1,-1.0,-1.0,0.0,,
37,1,2,-0.1,-1.0,-1.0,0.0,,
38,1,1,-0.1,-1.0,-1.0,0.0,,
39,1,1,-0.1,-1.0,0.41527098,0.0,,
40,1,2,-0.1,-1.0,-1.0,0.0,,
41,1,2,-0.1,-1.0,-1.0,0.0,,
42,1,2,0.0,-1.0,-1.0,0.0,,
43,1,1,-0.1,-1.0,-1.0,0.0,,
44,1,1,-0.1,-1.0,-1.0,0.0,,
45,1,2,-0.1,-1.0,-1.0,0.0,,
46,1,2,-0.1,-1.0,-1.0,0.0,,
47,1,2,0.0,-1.0,-1.0,0.0,,
48,1,2,0.0,-1.0,-1.0,0.0,,
49,1,2,0.0,-1.0,-1.0,0.0,,
50,1,2,0.0,-1.0,-1.0,0.0,,
51,1,2,0.0,-1.0,-1.0,0.0,,
52,1,2,0.0,-1.0,-1.0,0.0,,
53,1,2,0.0,-1.0,-1.0,0.0,,
54,1,2,0.0,-1.0,-1.0,0.0,,
55,1,2,0.0,-1.0,-1.0,0.0,,
56,1,2,0.0,-1.0,-1.0,0.0,,
57,1,2,0.0,-1.0,-1.0,0.0,,
58,1,2,0.0,-1.0,-1.0,0.0,,
59,1,2,0.0,-1.0,-1.0,0.0,,
60,1,2,0.0,-1.0,-1.0,0.0,,
61,1,2,0.0,-1.0,-1.0,0.0,,
62,1,2,0.0,-1.0,-1.0,0.0,,
63,1,2,0.0,-1.0,-1.0,0.0,,
64,1,2,0.0,-1.0,-1.0,0.0,,
65,1,2,0.0,-1.0,-1.0,0.0,,
66,1,2,0.0,-1.0,-1.0,0.0,,
67,1,2,0.0,-1.0,-1.0,0.0,,
68,1,2,0.0,-1.0,-1.0,0.0,,
69,1,2,0.0,-1.0,-1.0,0.0,,
70,1,1,-0.1,-1.0,-1.0,0.0,,
71,1,0,-0.6,-1.0,-1.0,0.0,,
72,1,2,-0.1,-1.0,-1.0,0.0,,
73,1,2,-0.1,-1.0,-1.0,0.0,,
74,1,2,0.0,-1.0,-1.0,0.0,,
75,1,0,-0.6,-1.0,-1.0,0.0,,
76,1,2,-0.1,-1.0,-1.0,0.0,,
