step,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,green_pixel_count,nearest_area,centroid_x,centroid_y,action,reward,distance_to_lower_center
86,6.434149742126465,6.43685245513916,52.27338409423828,52.274452209472656,5.846368312835693,5.891566276550293,57.76305389404297,5.925544738769531,16140.0,14666.5,474.0,185.0,3,-0.1207804816753999,393.0050890255748
87,6.430812358856201,6.433351039886475,52.288063049316406,52.28849792480469,5.849280834197998,5.893573760986328,57.73932647705078,5.927734851837158,10446.0,3661.5,433.0,195.0,0,0.6023697820786671,363.0674868395682
88,6.43215274810791,7.772152423858643,52.28092575073242,52.28367233276367,5.848037242889404,5.8930463790893555,57.75041580200195,5.92650032043457,17593.0,16147.5,472.0,182.0,3,-0.17651779424201977,394.4058823090751
89,6.433253765106201,6.436145782470703,52.27656173706055,52.27827453613281,5.847073554992676,5.892178535461426,60.56942367553711,5.925924777984619,3838.0,3711.0,227.0,199.0,1,1.0,314.3405796266209
90,6.487305641174316,6.49050760269165,52.075721740722656,52.076175689697266,5.804193019866943,5.861532211303711,58.14613723754883,5.895912170410156,4431.0,4295.0,225.0,206.0,0,0.3684206986737168,307.5662530252628
91,6.441483974456787,6.444149971008301,52.244606018066406,52.24485778808594,5.840277671813965,5.887065410614014,57.815608978271484,5.921340465545654,5217.0,5070.5,218.0,214.0,0,0.3722473608144546,300.4130489842277
92,6.432370185852051,6.434739589691162,52.281898498535156,52.28147888183594,5.847961902618408,5.8924970626831055,57.74953842163086,5.9268999099731445,4361.0,4226.5,221.0,205.0,3,0.0533861981320511,308.9886729315494
93,6.521292209625244,6.5251688957214355,51.946876525878906,51.9483528137207,5.777066230773926,5.842313289642334,58.39174270629883,5.876565933227539,5220.0,5072.5,464.0,214.0,1,-0.3196716882538243,363.4116123626211
94,13.953829765319824,6.435041427612305,52.28080368041992,52.28148651123047,5.847873210906982,5.892584800720215,57.750343322753906,5.926645755767822,4718.0,4576.5,446.0,206.0,3,0.17255000731951736,360.1888393606887
95,18.63309669494629,6.434398651123047,52.28342819213867,52.28418731689453,5.848424434661865,5.892992973327637,60.216094970703125,5.927021503448486,4000.0,3870.5,432.0,198.0,3,0.14230007653787463,359.9611090104041
96,27.310625076293945,6.43910551071167,52.262569427490234,52.26300811767578,5.844185829162598,5.889858245849609,62.94523239135742,5.924028396606445,3429.0,3309.5,419.0,192.0,3,0.14846952923137255,359.1225417597731
97,57.19325256347656,12.792577743530273,52.288795471191406,52.28992462158203,5.849562168121338,5.8938703536987305,71.88583374023438,5.927803993225098,2961.0,2850.5,407.0,186.0,3,0.13848161615201313,359.2728767942273
98,31.577850341796875,6.438574314117432,52.2641716003418,52.26432418823242,5.84453821182251,5.890007972717285,59.516780853271484,5.924347400665283,0.0,0.0,-1.0,-1.0,1,-1.0,1000
99,8.798416137695312,6.434751033782959,52.28139114379883,52.283164978027344,5.8481245040893555,5.892931938171387,57.74799728393555,14.217507362365723,14105.0,13871.0,77.0,232.0,1,1.0,332.3266465392145
100,8.753762245178223,6.434868812561035,52.280479431152344,52.2813835144043,5.847911357879639,5.892592430114746,57.74962615966797,14.088382720947266,18134.0,17872.5,55.0,250.0,0,0.3212809287884635,329.61189298931555
101,8.847002983093262,6.434630870819092,52.281158447265625,52.281211853027344,5.847945690155029,5.892518043518066,57.74846267700195,14.103789329528809,13686.0,13455.5,76.0,230.0,3,0.09625871052676552,335.08954027244715
102,6.432290077209473,6.434864044189453,56.58151626586914,52.28124237060547,5.847894191741943,5.892600059509277,57.74946975708008,25.53597068786621,11329.0,11117.5,320.0,222.0,1,0.6094805426466872,297.1952220342716
103,8.84338092803955,6.4340643882751465,52.284358978271484,52.2857551574707,5.848686695098877,5.893277168273926,57.743499755859375,14.096419334411621,13662.0,13431.5,76.0,230.0,2,-0.14948054264668711,334.5504446268156
104,32.247318267822266,6.436808109283447,52.272972106933594,52.27471923828125,5.846419334411621,5.891642093658447,59.56941604614258,5.92548131942749,0.0,0.0,-1.0,-1.0,2,-1.0,1000
105,57.70800018310547,13.055734634399414,52.26576614379883,52.266326904296875,5.84482479095459,5.890344142913818,72.4544448852539,5.924476146697998,2903.0,2793.0,397.0,185.0,2,1.0,356.10391741737413
106,29.58606719970703,8.551342010498047,52.2736930847168,52.273536682128906,5.846403121948242,5.891371726989746,63.43972396850586,5.925723552703857,3290.0,3173.5,407.0,190.0,0,0.3046118642759205,355.22387307161665
107,24.088335037231445,23.952735900878906,52.27914810180664,52.27952194213867,5.847477436065674,5.892221927642822,67.65704345703125,5.926446914672852,2950.0,2839.0,166.0,187.0,2,0.416000818398274,337.23137457834497
108,8.561118125915527,29.83914566040039,52.28206253051758,52.28104782104492,5.847912788391113,5.892359733581543,63.67784881591797,5.9269866943359375,30746.0,30379.5,360.0,168.0,2,0.006326768094346065,359.3772391234592
109,24.055591583251953,24.026569366455078,52.24029541015625,52.24047088623047,5.83920955657959,5.886312484741211,67.73160552978516,5.920644760131836,2952.0,2841.0,165.0,187.0,1,0.45096385588973137,337.4996296294264
110,8.565250396728516,29.88199234008789,52.28042984008789,52.28249740600586,5.847872257232666,5.8928093910217285,63.68935775756836,5.926487922668457,30738.0,30371.5,360.0,167.0,2,-0.0006328649891254301,359.3772391234592
111,15.933316230773926,67.08940124511719,52.271305084228516,52.274261474609375,5.84610652923584,5.89167594909668,76.65555572509766,5.925070285797119,25857.0,25517.5,347.0,157.0,3,0.07795303961354552,366.47783016166204
112,6.431364059448242,36.52702331542969,52.285133361816406,52.28544616699219,5.848730564117432,5.893215656280518,60.55027770996094,5.927326679229736,38023.0,9631.5,472.0,214.0,2,0.21413209572095984,368.0489097932502
113,6.432021141052246,11.08609676361084,52.28215026855469,52.28225326538086,5.848161220550537,14.259953498840332,57.74751663208008,5.92692232131958,14737.0,8179.5,225.0,202.0,2,0.8006779319388758,311.5461442547476
114,6.431472301483154,6.434060096740723,52.28447341918945,56.88627624511719,5.848684310913086,27.41836929321289,57.74378204345703,5.927255153656006,8600.0,7358.0,83.0,201.0,2,-0.21776379218044664,356.7534162415267
115,6.432294845581055,6.435059547424316,52.27996826171875,55.125858306884766,5.847787857055664,21.26778793334961,57.7499885559082,5.926578044891357,9623.0,5930.0,95.0,191.0,3,0.10734061308219121,359.1127956506145
116,6.430613994598389,6.433221340179443,52.28813552856445,53.881874084472656,5.849370956420898,17.78481674194336,57.737709045410156,5.927789211273193,10388.0,4841.5,107.0,184.0,3,0.12844502264206936,360.25685281476603
117,6.432526111602783,6.434393405914307,52.2820930480957,56.58613204956055,12.970927238464355,18.685781478881836,57.74833679199219,5.927154064178467,0.0,0.0,-1.0,-1.0,2,-1.0,1000
118,6.431230545043945,6.433658599853516,52.28619384765625,59.24302291870117,19.380558013916016,26.43763542175293,57.74163818359375,5.92752742767334,0.0,0.0,-1.0,-1.0,0,-0.03,1000
119,6.431934833526611,6.434539794921875,54.24498748779297,70.02620697021484,32.05241012573242,47.813018798828125,57.74735641479492,5.9269514083862305,0.0,0.0,-1.0,-1.0,0,-0.03,1000
120,6.43538761138916,6.438531875610352,52.265499114990234,58.63755416870117,18.743921279907227,24.679271697998047,57.773651123046875,5.9242634773254395,0.0,0.0,-1.0,-1.0,3,-0.08,1000
121,6.432108402252197,6.435115814208984,52.27989959716797,56.267333984375,5.847866058349609,23.366676330566406,57.74961853027344,5.926477909088135,7263.0,5756.5,77.0,190.0,1,1.0,368.4087403957729
122,6.4358625411987305,6.438615798950195,52.26768112182617,57.66926574707031,7.944795608520508,30.958267211914062,57.77580261230469,5.924707412719727,7191.0,7023.0,60.0,197.0,0,0.27382827799730625,371.52927206345396
123,6.432248592376709,6.435449600219727,52.2786750793457,56.205467224121094,5.847686290740967,22.802457809448242,57.7513427734375,5.9262285232543945,6608.0,5698.5,71.0,189.0,3,0.12759291262803976,372.2284244922733
124,6.431227684020996,15.63642406463623,52.28428649902344,54.764678955078125,5.848705291748047,18.882469177246094,58.452972412109375,5.927180290222168,7466.0,4748.5,82.0,183.0,3,0.14050201022721118,372.1787205093811
125,6.431994915008545,6.43445348739624,52.2823600769043,56.13580322265625,5.848169326782227,22.29008674621582,57.746826171875,5.927037715911865,6223.0,5615.5,67.0,189.0,0,0.2792563421095745,374.2325480232846
126,6.434356689453125,16.387773513793945,52.27141571044922,54.6650505065918,5.8460001945495605,18.29844856262207,59.21955490112305,5.925384521484375,6963.0,4631.5,78.0,182.0,3,0.13280090861876098,374.94532934815976
127,6.433900833129883,6.436378479003906,52.274234771728516,56.688289642333984,13.460339546203613,18.591827392578125,57.760433197021484,5.925792694091797,0.0,0.0,-1.0,-1.0,2,-1.0,1000
128,6.433323383331299,16.39939308166504,52.277503967285156,54.67164611816406,5.847122669219971,18.277856826782227,59.209678649902344,5.926305294036865,6817.0,4634.5,77.0,182.0,1,1.0,375.4210969031975
129,6.435367584228516,22.11912727355957,52.26587677001953,52.98518753051758,5.844988822937012,15.609420776367188,61.77557373046875,5.924310207366943,7073.0,3922.0,83.0,176.0,3,0.11474138762151977,377.9219496139381
130,6.434384346008301,14.278438568115234,52.271480560302734,55.71184158325195,10.130483627319336,15.659859657287598,57.76456069946289,5.9253458976745605,0.0,0.0,-1.0,-1.0,2,-1.0,1000
131,6.434998512268066,6.438107013702393,53.77680587768555,54.540122985839844,16.189369201660156,12.959465026855469,57.77055740356445,5.924579620361328,0.0,0.0,-1.0,-1.0,2,-0.03,1000
132,6.433813571929932,6.43651819229126,55.7293701171875,53.74550247192383,12.66750717163086,15.074249267578125,57.761138916015625,15.257553100585938,33638.0,33286.5,371.0,295.0,2,1.0,246.4731222669117
133,6.436929702758789,6.439208507537842,57.48997497558594,56.30064392089844,18.74347496032715,17.099510192871094,57.781944274902344,20.0172119140625,50671.0,50245.5,397.0,335.0,0,0.494857499348835,226.29626598775332
